sno,year,month,date,0h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,Tavg,min,max,DstYear,Century
21836,2016,10,14,-97,-84,-79,-80,-77,-74,-71,-69,-62,-54,-43,-40,-38,-32,-29,-32,-32,-27,-25,-21,-16,-17,-16,-12,-47,-97,-12,DST1610*14,RRX020
21837,2016,10,15,-11,-15,-14,-12,-10,-14,-17,-18,-20,-17,-19,-24,-22,-15,-9,-8,-12,-19,-17,-15,-16,-18,-20,-19,-16,-24,-8,DST1610*15,RRX020
21838,2016,10,16,-17,-17,-14,-13,-11,-11,-15,-13,-12,-12,-12,-12,-8,-9,-18,-14,-11,-12,-21,-20,-19,-18,-17,-13,-14,-21,-8,DST1610*16,RRX020
21839,2016,10,17,-10,-7,-8,-10,-10,-17,-22,-23,-18,-19,-17,-13,-16,-12,-11,-14,-18,-14,-16,-15,-21,-27,-24,-19,-16,-27,-7,DST1610*17,RRX020
21840,2016,10,18,-21,-19,-16,-17,-21,-19,-15,-17,-21,-23,-19,-19,-19,-15,-13,-13,-12,-12,-11,-9,-12,-16,-17,-17,-16,-23,-9,DST1610*18,RRX020
21841,2016,10,19,-12,-8,-8,-8,-8,-10,-10,-12,-15,-14,-15,-13,-12,-8,-6,-6,-8,-6,-7,-6,-5,-5,-7,-9,-9,-15,-5,DST1610*19,RRX020
21842,2016,10,20,-9,-9,-9,-10,-7,-4,-1,1,0,2,4,4,3,2,3,4,3,1,-1,-1,2,2,3,3,-1,-10,4,DST1610*20,RRX020
21843,2016,10,21,4,6,6,4,2,1,3,3,3,3,5,7,7,8,8,8,7,6,6,6,3,1,0,0,4,0,8,DST1610*21,RRX020
21844,2016,10,22,-2,0,4,8,12,15,16,15,10,8,7,10,13,11,6,5,3,2,0,1,4,7,5,-1,7,-2,16,DST1610*22,RRX020
21845,2016,10,23,0,2,5,8,8,10,4,-6,-5,-1,-1,-4,-4,0,2,0,-2,-3,-4,-4,-4,-6,-9,-10,-1,-10,10,DST1610*23,RRX020
21846,2016,10,24,-15,-16,-18,-19,-20,-23,-21,-25,-24,-21,-19,-18,-23,-22,-24,-28,-30,-29,-23,-17,-21,-25,-33,-31,-23,-33,-15,DST1610*24,RRX020
21847,2016,10,25,-26,-27,-28,-32,-27,-23,-25,-34,-41,-33,-24,-33,-33,-43,-52,-49,-49,-60,-53,-56,-58,-46,-56,-54,-40,-60,-23,DST1610*25,RRX020
21848,2016,10,26,-49,-44,-48,-51,-51,-50,-40,-41,-43,-39,-32,-33,-30,-26,-34,-45,-49,-44,-45,-42,-42,-44,-44,-39,-42,-51,-26,DST1610*26,RRX020
21849,2016,10,27,-38,-36,-33,-38,-40,-42,-39,-34,-42,-36,-36,-33,-38,-37,-35,-40,-44,-49,-40,-32,-35,-36,-42,-44,-38,-49,-32,DST1610*27,RRX020
21850,2016,10,28,-41,-33,-35,-36,-38,-37,-35,-37,-38,-37,-29,-29,-28,-25,-25,-23,-29,-25,-24,-24,-29,-36,-36,-34,-32,-41,-23,DST1610*28,RRX020
21851,2016,10,29,-34,-43,-56,-64,-57,-58,-59,-63,-52,-41,-43,-46,-40,-38,-37,-38,-38,-36,-39,-39,-36,-31,-28,-29,-44,-64,-28,DST1610*29,RRX020
21852,2016,10,30,-29,-26,-32,-39,-41,-36,-36,-37,-40,-39,-27,-25,-34,-39,-34,-30,-27,-32,-35,-35,-31,-31,-27,-25,-33,-41,-25,DST1610*30,RRX020
21853,2016,10,31,-25,-26,-29,-28,-27,-24,-26,-30,-31,-24,-24,-22,-23,-20,-19,-23,-24,-23,-20,-17,-16,-15,-16,-17,-23,-31,-15,DST1610*31,RRX020
21854,2016,11,1,-22,-21,-22,-23,-23,-22,-21,-23,-27,-26,-21,-25,-29,-30,-31,-34,-28,-22,-13,-10,-11,-12,-9,-21,-22,-34,-9,DST1611*01,RRX020
21855,2016,11,2,-22,-18,-15,-15,-17,-21,-23,-24,-20,-16,-15,-16,-20,-28,-35,-39,-35,-31,-28,-24,-19,-21,-29,-31,-23,-39,-15,DST1611*02,RRX020
21856,2016,11,3,-27,-24,-26,-32,-38,-42,-42,-46,-50,-42,-45,-36,-36,-33,-33,-35,-32,-31,-27,-24,-24,-23,-21,-17,-33,-50,-17,DST1611*03,RRX020
21857,2016,11,4,-17,-20,-20,-18,-18,-23,-27,-28,-27,-23,-19,-17,-14,-11,-13,-14,-12,-10,-10,-11,-11,-12,-10,-9,-16,-28,-9,DST1611*04,RRX020
21858,2016,11,5,-10,-9,-9,-11,-11,-14,-16,-16,-17,-15,-12,-13,-10,-7,-7,-8,-6,-5,-5,-7,-6,-5,-4,-5,-10,-17,-4,DST1611*05,RRX020
21859,2016,11,6,-8,-8,-7,-4,-4,-6,-6,-10,-11,-15,-14,-12,-5,-4,-5,-7,-6,-6,-6,-5,-5,-5,-5,-9,-7,-15,-4,DST1611*06,RRX020
21860,2016,11,7,-9,-8,-7,-5,-5,-5,-2,1,0,-1,1,1,3,6,4,-3,-4,-3,-4,-4,-1,1,2,0,-2,-9,6,DST1611*07,RRX020
21861,2016,11,8,-1,-3,-5,-4,-2,-2,-2,-2,0,1,1,-1,-1,-3,-3,-4,-5,-5,-4,-3,-2,-2,0,0,-2,-5,1,DST1611*08,RRX020
21862,2016,11,9,1,1,2,3,3,5,9,16,13,6,-3,-8,-6,-3,-2,-4,-4,-2,-2,2,4,4,2,2,2,-8,16,DST1611*09,RRX020
21863,2016,11,10,1,1,-3,1,-6,-8,-3,-3,-6,-5,-6,-16,-20,-20,-34,-49,-56,-59,-54,-49,-43,-37,-34,-46,-23,-59,1,DST1611*10,RRX020
21864,2016,11,11,-53,-45,-36,-32,-32,-33,-32,-31,-28,-27,-28,-23,-19,-14,-14,-14,-12,-16,-14,-13,-9,-6,-5,-6,-23,-53,-5,DST1611*11,RRX020
21865,2016,11,12,-6,-5,-1,0,-3,-19,-12,-8,-5,-5,-10,-16,-14,-13,-14,-15,-20,-22,-23,-25,-25,-21,-16,-19,-13,-25,0,DST1611*12,RRX020
21866,2016,11,13,-19,-16,-19,-19,-18,-19,-16,-19,-25,-21,-19,-20,-16,-18,-16,-18,-20,-16,-15,-16,-20,-24,-21,-15,-19,-25,-15,DST1611*13,RRX020
21867,2016,11,14,-11,-13,-16,-14,-12,-11,-13,-15,-20,-15,-17,-14,-10,-9,-9,-12,-15,-11,-12,-10,-9,-10,-13,-12,-13,-20,-9,DST1611*14,RRX020
21868,2016,11,15,-13,-12,-12,-13,-13,-13,-11,-15,-18,-17,-17,-20,-16,-11,-10,-10,-12,-8,-5,-5,-5,-7,-6,-7,-12,-20,-5,DST1611*15,RRX020
21869,2016,11,16,-5,-6,-6,-6,-6,-8,-9,-9,-7,-3,-1,-2,1,4,3,1,1,2,2,-1,0,-1,-4,-4,-3,-9,4,DST1611*16,RRX020
21870,2016,11,17,0,-1,-1,3,1,-2,-3,-5,-5,-4,-3,-5,-3,-2,-2,-5,-6,-9,-9,-10,-7,-7,-7,-7,-4,-10,3,DST1611*17,RRX020
21871,2016,11,18,-7,-8,-7,-4,-3,-4,-3,-2,-3,-3,-4,-7,-3,-2,-3,-4,-3,0,0,1,3,2,2,0,-3,-8,3,DST1611*18,RRX020
21872,2016,11,19,2,3,3,3,1,0,1,2,2,3,5,8,10,10,8,10,10,8,7,8,8,7,5,9,6,0,10,DST1611*19,RRX020
21873,2016,11,20,11,11,10,10,10,12,12,12,13,12,10,11,7,5,4,5,4,6,8,9,6,5,2,-2,8,-2,13,DST1611*20,RRX020
21874,2016,11,21,-2,-3,-4,-5,-3,-2,4,3,1,6,12,9,11,11,10,10,10,7,2,-3,-6,-9,-5,-4,2,-9,12,DST1611*21,RRX020
21875,2016,11,22,-4,-4,-7,-5,-4,1,4,3,-1,-3,4,7,12,6,0,-2,-5,-7,-6,-12,-3,-9,-2,-1,-2,-12,12,DST1611*22,RRX020
21876,2016,11,23,-12,-24,-27,-26,-25,-27,-26,-22,-21,-20,-16,-13,-12,-11,-12,-16,-14,-13,-14,-11,-11,-9,-3,-5,-16,-27,-3,DST1611*23,RRX020
21877,2016,11,24,-11,-10,-9,-6,-10,-13,-21,-28,-22,-21,-23,-33,-31,-32,-30,-38,-34,-28,-28,-22,-19,-22,-23,-34,-23,-38,-6,DST1611*24,RRX020
21878,2016,11,25,-35,-31,-37,-41,-40,-46,-44,-37,-32,-30,-30,-30,-25,-23,-22,-26,-28,-28,-27,-28,-27,-28,-24,-20,-31,-46,-20,DST1611*25,RRX020
21879,2016,11,26,-19,-23,-24,-27,-31,-29,-29,-26,-24,-19,-17,-13,-14,-11,-13,-17,-18,-17,-20,-19,-18,-16,-18,-19,-20,-31,-11,DST1611*26,RRX020
21880,2016,11,27,-16,-14,-14,-18,-23,-23,-19,-21,-22,-22,-21,-20,-15,-10,-9,-14,-17,-15,-13,-13,-11,-11,-10,-11,-16,-23,-9,DST1611*27,RRX020
21881,2016,11,28,-13,-14,-13,-12,-13,-13,-12,-14,-16,-15,-13,-11,-6,-4,-4,-4,-3,-5,-4,-3,-6,-13,-16,-15,-10,-16,-3,DST1611*28,RRX020
21882,2016,11,29,-11,-11,-12,-14,-17,-15,-12,-13,-17,-17,-18,-14,-7,-5,-3,-6,-7,-7,-4,-4,-1,-2,-2,-3,-9,-18,-1,DST1611*29,RRX020
21883,2016,11,30,-8,-7,-6,-8,-9,-9,-8,-8,-9,-9,-7,-7,-6,-5,-2,-1,-1,0,0,-2,-4,-4,-2,-1,-5,-9,0,DST1611*30,RRX020
21884,2016,12,1,0,3,7,4,1,-5,-9,-6,-4,-2,0,0,2,5,5,4,3,5,6,3,3,4,4,4,2,-9,7,DST1612*01,RRX020
21885,2016,12,2,3,-1,0,-2,-3,-3,-7,-6,-5,-2,0,-3,-4,-3,-4,-4,-5,-4,-3,-4,-6,-5,-5,-6,-3,-7,3,DST1612*02,RRX020
21886,2016,12,3,-6,-4,-3,-1,-1,-2,-2,-1,-1,-1,0,0,-1,0,-2,-2,-1,1,2,3,3,5,4,4,0,-6,5,DST1612*03,RRX020
21887,2016,12,4,4,5,6,6,6,7,5,5,4,4,2,2,4,3,5,7,12,16,18,18,17,16,15,13,8,2,18,DST1612*04,RRX020
21888,2016,12,5,13,11,12,10,5,4,3,1,3,6,8,7,10,8,5,4,6,3,3,4,5,5,2,7,6,1,13,DST1612*05,RRX020
21889,2016,12,6,12,13,13,13,14,14,13,13,14,14,16,13,-5,-8,-12,-11,-6,-3,-7,-10,-11,-10,-6,-2,3,-12,16,DST1612*06,RRX020
21890,2016,12,7,1,0,-1,-4,-9,-12,-14,-16,-13,-12,-12,-13,-9,-4,0,-7,-9,-8,0,-1,-11,-10,-7,-7,-7,-16,1,DST1612*07,RRX020
21891,2016,12,8,-5,-8,-2,0,1,-3,-11,-8,-4,-3,-22,-17,-16,-17,-17,-24,-24,-24,-21,-18,-23,-19,-23,-21,-14,-24,1,DST1612*08,RRX020
21892,2016,12,9,-16,-15,-15,-11,-14,-9,-16,-21,-17,-10,-5,-8,-10,-11,-11,-13,-11,-18,-39,-41,-37,-34,-37,-32,-19,-41,-5,DST1612*09,RRX020
21893,2016,12,10,-27,-27,-25,-25,-23,-23,-24,-27,-26,-23,-21,-21,-20,-18,-20,-23,-22,-20,-19,-21,-26,-24,-20,-17,-23,-27,-17,DST1612*10,RRX020
21894,2016,12,11,-12,-9,-7,-9,-17,-16,-14,-16,-16,-18,-12,-12,-10,-8,-11,-19,-18,-16,-14,-13,-11,-7,-3,0,-12,-19,0,DST1612*11,RRX020
21895,2016,12,12,0,-4,-7,-8,-7,-11,-15,-16,-13,-10,-7,-6,-4,-5,-8,-8,-7,-6,-3,-3,-5,-4,-3,-1,-7,-16,0,DST1612*12,RRX020
21896,2016,12,13,-1,-1,-1,-2,-2,-6,-10,-12,-12,-10,-9,-10,-4,-3,-4,-3,-7,-8,-9,-8,-9,-8,-6,-6,-6,-12,-1,DST1612*13,RRX020
21897,2016,12,14,-5,-2,0,-1,-4,-6,-9,-7,-4,-1,-1,-2,-3,-2,0,-1,-1,-3,-6,-10,-9,-6,-7,-6,-4,-10,0,DST1612*14,RRX020
21898,2016,12,15,-5,-7,-7,-5,-3,-3,-2,-2,0,2,-1,0,-1,0,1,-2,-3,-5,-5,-6,-5,-4,-5,-4,-3,-7,2,DST1612*15,RRX020
21899,2016,12,16,-2,0,-1,-3,-3,-4,-2,-1,1,2,3,2,3,4,4,3,2,4,4,3,2,1,4,5,1,-4,5,DST1612*16,RRX020
21900,2016,12,17,6,6,7,7,5,4,3,4,3,4,6,4,1,3,9,8,3,1,1,-3,2,6,8,6,4,-3,9,DST1612*17,RRX020
21901,2016,12,18,-3,-11,-9,-8,-12,-13,-20,-22,-13,-7,-6,-8,-10,-12,-13,-11,-12,-12,-9,-8,-5,-4,-8,-8,-10,-22,-3,DST1612*18,RRX020
21902,2016,12,19,-7,-7,-3,-5,-6,-10,-13,-13,-14,-14,-13,-15,-17,-18,-17,-16,-15,-10,-9,-4,-2,-4,-3,-4,-10,-18,-2,DST1612*19,RRX020
21903,2016,12,20,-7,-9,-8,-5,-6,-4,-6,-7,-9,-6,-5,-4,-5,-7,-6,-10,-13,-12,-3,-2,1,4,-2,-6,-6,-13,4,DST1612*20,RRX020
21904,2016,12,21,-9,-11,-10,-6,-3,-2,-7,-2,4,9,-3,-16,-15,-6,-16,-33,-33,-38,-30,-36,-40,-35,-33,-33,-17,-40,9,DST1612*21,RRX020
21905,2016,12,22,-30,-32,-39,-31,-27,-34,-40,-40,-37,-33,-34,-31,-27,-26,-31,-29,-27,-25,-26,-23,-24,-30,-28,-26,-30,-40,-23,DST1612*22,RRX020
21906,2016,12,23,-24,-20,-25,-28,-23,-24,-26,-28,-22,-22,-21,-29,-24,-24,-24,-25,-26,-28,-29,-29,-39,-36,-33,-30,-27,-39,-20,DST1612*23,RRX020
21907,2016,12,24,-27,-28,-32,-28,-23,-25,-27,-27,-28,-30,-24,-23,-21,-19,-14,-15,-18,-20,-23,-20,-16,-12,-10,-8,-22,-32,-8,DST1612*24,RRX020
21908,2016,12,25,-6,-6,-13,-15,-9,-11,-16,-17,-18,-23,-29,-22,-21,-20,-20,-24,-29,-31,-30,-25,-19,-16,-19,-20,-19,-31,-6,DST1612*25,RRX020
21909,2016,12,26,-22,-20,-18,-22,-23,-27,-25,-24,-24,-29,-29,-26,-30,-26,-26,-30,-32,-27,-23,-22,-22,-22,-21,-23,-25,-32,-18,DST1612*26,RRX020
21910,2016,12,27,-21,-20,-22,-20,-18,-18,-21,-23,-20,-19,-17,-15,-14,-19,-19,-19,-17,-16,-16,-16,-15,-17,-19,-19,-18,-23,-14,DST1612*27,RRX020
21911,2016,12,28,-17,-15,-15,-16,-14,-15,-16,-18,-17,-11,-7,-9,-10,-9,-10,-11,-13,-17,-15,-14,-12,-10,-7,-5,-13,-18,-5,DST1612*28,RRX020
21912,2016,12,29,-5,-11,-13,-11,-10,-8,-10,-11,-13,-14,-10,-11,-14,-16,-17,-20,-24,-23,-20,-15,-13,-10,-8,-5,-13,-24,-5,DST1612*29,RRX020
21913,2016,12,30,-4,-6,-7,-7,-8,-7,-6,-6,-7,-8,-7,-3,-3,-4,-4,-2,-4,-9,-12,-12,-9,-8,-4,-2,-6,-12,-2,DST1612*30,RRX020
21914,2016,12,31,-3,-1,0,2,-2,-2,3,4,4,0,1,-12,-21,-30,-24,-23,-18,-16,-17,-19,-25,-24,-14,-10,-10,-30,4,DST1612*31,RRX020
