sno,year,month,date,0h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,Tavg,min,max,DstYear,Century
22204,2017,October,17,-13,-15,-15,-16,-14,-12,-13,-13,-19,-22,-22,-20,-17,-17,-16,-17,-18,-19,-23,-25,-20,-14,-9,-11,-17,-25,-9,DST1710*17,RRX020
22205,2017,October,18,-12,-14,-19,-18,-15,-14,-15,-15,-17,-17,-14,-12,-12,-11,-8,-6,-6,-4,-4,-3,-1,2,1,-6,-10,-19,2,DST1710*18,RRX020
22206,2017,October,19,-9,-10,-6,-4,-3,-9,-16,-21,-21,-26,-21,-12,-7,-5,-7,-8,-15,-20,-28,-27,-20,-13,-9,-13,-14,-28,-3,DST1710*19,RRX020
22207,2017,October,20,-16,-14,-11,-11,-13,-20,-23,-20,-16,-14,-13,-11,-10,-8,-7,-6,-9,-11,-11,-9,-7,-6,-4,-5,-11,-23,-4,DST1710*20,RRX020
22208,2017,October,21,-3,-2,-5,-6,-7,-5,2,3,1,-1,3,10,11,13,7,7,8,1,-4,-2,-4,-1,4,-1,1,-7,13,DST1710*21,RRX020
22209,2017,October,22,-12,-18,-15,-17,-14,-15,-17,-16,-13,-11,-9,-8,-11,-12,-14,-11,-9,-9,-8,-5,1,9,15,6,-9,-18,15,DST1710*22,RRX020
22210,2017,October,23,7,4,5,4,3,-2,-2,0,-2,-4,-4,-4,0,-3,-6,-3,-2,-2,-1,0,-1,2,1,-1,0,-6,7,DST1710*23,RRX020
22211,2017,October,24,0,1,3,3,3,2,3,1,9,13,17,19,5,4,-5,-12,-26,-20,-15,-17,-17,-12,-21,-18,-3,-26,19,DST1710*24,RRX020
22212,2017,October,25,-12,-14,-19,-26,-27,-22,-19,-24,-23,-22,-19,-15,-14,-15,-16,-15,-14,-12,-11,-7,-6,-9,-7,-7,-16,-27,-6,DST1710*25,RRX020
22213,2017,October,26,-9,-13,-15,-15,-14,-13,-12,-13,-16,-17,-22,-33,-32,-42,-46,-38,-40,-38,-37,-31,-25,-19,-15,-15,-24,-46,-9,DST1710*26,RRX020
22214,2017,October,27,-17,-17,-18,-22,-20,-19,-17,-20,-22,-21,-19,-16,-13,-11,-9,-8,-9,-10,-9,-11,-6,-3,1,-2,-13,-22,1,DST1710*27,RRX020
22215,2017,October,28,-5,-8,-7,-9,-12,-13,-17,-20,-20,-18,-16,-13,-12,-16,-14,-11,-10,-10,-11,-10,-8,-3,0,-1,-11,-20,0,DST1710*28,RRX020
22216,2017,October,29,-2,-6,-8,-7,-7,-7,-6,-7,-9,-10,-9,-5,-3,-3,-5,-6,-7,-6,-8,-9,-7,-2,0,-1,-6,-10,0,DST1710*29,RRX020
22217,2017,October,30,-3,-6,-8,-9,-11,-11,-10,-11,-10,-9,-6,-4,-2,-4,-3,-1,-3,-3,-3,-3,0,5,6,1,-5,-11,6,DST1710*30,RRX020
22218,2017,October,31,-2,-3,-4,-4,-5,-6,-6,-5,-5,-5,-3,-2,-1,1,3,5,5,5,4,4,6,11,10,8,0,-6,11,DST1710*31,RRX020
22219,2017,November,1,5,4,-1,-1,1,3,5,8,10,12,12,8,7,3,4,8,11,13,12,10,8,9,12,11,7,-1,13,DST1711*01,RRX020
22220,2017,November,2,1,-6,-15,-3,-6,0,2,2,-2,-3,2,8,9,10,14,15,14,13,10,8,7,4,4,-9,3,-15,15,DST1711*02,RRX020
22221,2017,November,3,-19,-19,-15,-16,-15,-16,-14,-19,-19,-16,-15,-15,-15,-13,-10,-7,-8,-10,-11,-7,-4,0,2,1,-12,-19,2,DST1711*03,RRX020
22222,2017,November,4,1,1,3,0,-2,-4,-4,-7,-12,-12,-8,-5,-4,-3,-3,-3,-7,-10,-10,-9,-6,-2,-2,-2,-5,-12,3,DST1711*04,RRX020
22223,2017,November,5,-3,-8,-8,-7,-7,-7,-6,-5,-4,-2,1,2,0,-4,-6,-4,-6,-5,-4,-2,0,5,6,2,-3,-8,6,DST1711*05,RRX020
22224,2017,November,6,-1,-2,-1,2,2,0,0,-2,-3,-2,2,6,9,8,7,7,7,7,7,8,10,16,17,15,5,-3,17,DST1711*06,RRX020
22225,2017,November,7,14,13,18,26,28,22,6,8,-6,-34,-41,-43,-35,-30,-18,-22,-31,-34,-43,-47,-48,-63,-63,-52,-20,-63,28,DST1711*07,RRX020
22226,2017,November,8,-55,-72,-65,-65,-67,-63,-55,-52,-51,-56,-51,-51,-57,-62,-63,-64,-65,-59,-53,-46,-47,-45,-40,-34,-56,-72,-34,DST1711*08,RRX020
22227,2017,November,9,-35,-40,-42,-44,-42,-44,-44,-47,-52,-53,-42,-39,-39,-42,-42,-41,-39,-38,-41,-42,-32,-24,-26,-21,-40,-53,-21,DST1711*09,RRX020
22228,2017,November,10,-18,-19,-24,-26,-24,-25,-37,-47,-45,-37,-36,-30,-31,-29,-27,-29,-30,-26,-27,-26,-28,-21,-17,-21,-28,-47,-17,DST1711*10,RRX020
22229,2017,November,11,-21,-22,-20,-21,-24,-27,-28,-29,-31,-29,-22,-21,-20,-21,-23,-23,-23,-20,-17,-11,-6,-6,-5,-7,-20,-31,-5,DST1711*11,RRX020
22230,2017,November,12,-11,-13,-11,-11,-14,-14,-13,-15,-19,-20,-19,-18,-16,-16,-17,-17,-20,-18,-15,-12,-11,-10,-5,-6,-14,-20,-5,DST1711*12,RRX020
22231,2017,November,13,-7,-11,-13,-13,-11,-10,-8,-9,-13,-14,-9,-6,-7,-14,-17,-17,-17,-16,-15,-11,-7,-1,1,0,-10,-17,1,DST1711*13,RRX020
22232,2017,November,14,-5,-10,-7,-9,-3,-5,-13,-20,-23,-24,-18,-8,-3,-5,-8,-12,-23,-29,-33,-31,-25,-19,-18,-18,-15,-33,-3,DST1711*14,RRX020
22233,2017,November,15,-20,-19,-17,-16,-18,-21,-27,-29,-33,-32,-13,-6,-12,-11,-8,-5,-8,-19,-12,-1,8,0,4,7,-13,-33,8,DST1711*15,RRX020
22234,2017,November,16,5,-2,-10,-11,-13,-11,-18,-20,-29,-31,-22,-16,-14,-13,-14,-14,-16,-16,-18,-17,-14,-7,-6,-5,-14,-31,5,DST1711*16,RRX020
22235,2017,November,17,-7,-10,-12,-12,-13,-13,-14,-18,-23,-22,-18,-7,-6,-4,-1,-1,-3,-4,-3,-2,3,6,2,-5,-8,-23,6,DST1711*17,RRX020
22236,2017,November,18,-7,-12,-11,-12,-13,-15,-13,-13,-17,-13,-8,-4,-2,-2,-2,-1,-4,-5,-7,-8,-8,-3,1,2,-7,-17,2,DST1711*18,RRX020
22237,2017,November,19,2,1,-3,-5,-6,-4,-1,-2,-5,-4,2,5,6,6,5,4,2,1,3,4,4,7,11,9,2,-6,11,DST1711*19,RRX020
22238,2017,November,20,6,6,4,5,5,4,5,3,3,4,7,10,10,9,11,13,15,19,12,4,10,17,20,9,9,3,20,DST1711*20,RRX020
22239,2017,November,21,-16,-18,-9,-15,-21,-29,-42,-42,-37,-37,-33,-24,-17,-18,-21,-23,-22,-22,-22,-28,-18,-12,-14,-11,-23,-42,-9,DST1711*21,RRX020
22240,2017,November,22,-13,-15,-11,-11,-16,-20,-22,-25,-25,-19,-15,-11,-7,-6,-12,-18,-23,-26,-27,-24,-24,-17,-9,-7,-17,-27,-6,DST1711*22,RRX020
22241,2017,November,23,-8,-10,-11,-11,-11,-12,-10,-12,-17,-19,-13,-10,-10,-10,-10,-10,-13,-13,-12,-15,-14,-10,-7,-6,-11,-19,-6,DST1711*23,RRX020
22242,2017,November,24,-6,-8,-12,-14,-15,-16,-16,-19,-21,-18,-14,-8,-5,-2,1,1,-1,0,-4,-7,-12,-10,-13,-15,-10,-21,1,DST1711*24,RRX020
22243,2017,November,25,-13,-8,-10,-15,-20,-22,-21,-22,-21,-20,-18,-16,-17,-19,-17,-15,-16,-13,-10,-7,-4,-1,0,0,-14,-22,0,DST1711*25,RRX020
22244,2017,November,26,0,-1,-1,-1,-1,-1,1,-1,-2,-3,-1,2,2,-2,-7,-10,-10,-9,-8,-5,-1,7,10,11,-1,-10,11,DST1711*26,RRX020
22245,2017,November,27,11,9,12,14,12,11,11,11,9,7,5,8,14,16,20,18,11,4,0,2,7,16,21,19,11,0,21,DST1711*27,RRX020
22246,2017,November,28,10,-9,-17,-16,-10,-6,-9,-12,-15,-16,-12,-13,-13,-9,-6,-3,-3,4,4,6,9,13,15,16,-4,-17,16,DST1711*28,RRX020
22247,2017,November,29,15,9,5,3,3,2,-2,-8,-6,-4,1,7,8,5,6,5,5,4,4,8,8,8,8,12,4,-8,15,DST1711*29,RRX020
22248,2017,November,30,16,16,11,-2,-3,-1,4,2,0,-2,-1,2,0,0,0,-3,-11,-12,-11,-10,-11,-6,-3,2,-1,-12,16,DST1711*30,RRX020
22249,2017,December,1,7,5,3,1,-2,-3,-2,-1,-4,-7,-4,-2,1,0,-1,2,-1,-3,-5,-1,4,9,10,9,1,-7,10,DST1712*01,RRX020
22250,2017,December,2,7,3,2,3,5,6,6,4,3,4,4,8,10,7,3,0,-1,0,3,6,6,6,8,8,5,-1,10,DST1712*02,RRX020
22251,2017,December,3,6,2,-3,-5,-6,-6,-7,-7,-6,-5,-5,-1,0,0,1,2,0,1,2,6,9,9,10,12,0,-7,12,DST1712*03,RRX020
22252,2017,December,4,13,11,11,12,15,15,13,5,0,-2,3,7,5,4,11,16,22,4,-19,-33,-37,-37,-27,-17,0,-37,22,DST1712*04,RRX020
22253,2017,December,5,-18,-23,-26,-29,-26,-21,-17,-23,-30,-33,-30,-26,-21,-15,-16,-16,-25,-26,-19,-21,-16,-19,-23,-21,-23,-33,-15,DST1712*05,RRX020
22254,2017,December,6,-20,-20,-18,-16,-14,-19,-20,-31,-27,-27,-27,-23,-22,-19,-17,-17,-22,-21,-21,-17,-13,-10,-6,-7,-19,-31,-6,DST1712*06,RRX020
22255,2017,December,7,-9,-8,-7,-6,-6,-9,-10,-12,-13,-13,-11,-3,-5,-9,-11,-18,-16,-16,-15,-13,-14,-12,-10,-9,-11,-18,-3,DST1712*07,RRX020
22256,2017,December,8,-10,-11,-9,-8,-8,-11,-10,-10,-12,-13,-8,-2,0,-2,-3,-3,-7,-7,-4,-2,0,1,4,3,-6,-13,4,DST1712*08,RRX020
22257,2017,December,9,-2,-7,-8,-8,-6,-4,-2,-2,-5,-5,-4,-1,2,1,0,0,-4,-4,-2,2,4,6,9,11,-1,-8,11,DST1712*09,RRX020
22258,2017,December,10,11,9,9,8,8,8,6,3,0,0,4,9,10,7,3,0,-5,-7,-8,-5,-4,-3,5,4,3,-8,11,DST1712*10,RRX020
22259,2017,December,11,2,-2,0,4,14,15,15,6,-1,-7,-7,-4,1,-2,-1,-4,-5,-5,-5,0,10,13,18,16,3,-7,18,DST1712*11,RRX020
22260,2017,December,12,6,-1,-3,-3,-8,-14,-18,-19,-18,-17,-11,-4,-2,-4,-1,-1,-3,-5,-20,-24,-18,-15,-8,-5,-9,-24,6,DST1712*12,RRX020
22261,2017,December,13,-4,-4,-2,-3,-2,-2,-3,-8,-12,-9,-6,0,-1,-5,-5,-4,-7,-4,-6,-5,-2,-1,2,3,-4,-12,3,DST1712*13,RRX020
22262,2017,December,14,4,1,-3,-1,0,-1,-3,-5,-6,-7,-5,-2,1,1,0,0,-3,-4,-1,1,5,9,13,11,0,-7,13,DST1712*14,RRX020
22263,2017,December,15,12,9,8,7,7,6,5,4,0,-1,1,8,11,7,8,5,4,5,9,13,13,13,18,16,8,-1,18,DST1712*15,RRX020
22264,2017,December,16,14,13,12,10,8,8,9,10,7,6,5,3,2,3,4,4,0,0,2,6,11,19,31,34,9,0,34,DST1712*16,RRX020
22265,2017,December,17,29,26,18,12,16,10,-7,-6,-5,-8,-5,-5,-14,-10,-4,-12,-19,-16,-17,-13,-18,-13,-10,-12,-3,-19,29,DST1712*17,RRX020
22266,2017,December,18,-15,-12,-10,-9,-12,-12,-13,-22,-20,-22,-20,-18,-15,-14,-16,-14,-13,-8,-8,-6,-4,0,3,4,-12,-22,4,DST1712*18,RRX020
22267,2017,December,19,3,3,2,2,3,2,-1,-6,-10,-11,-8,-4,-2,-4,-4,-2,-3,-2,-4,-6,-8,-9,-12,-11,-4,-12,3,DST1712*19,RRX020
22268,2017,December,20,-9,-11,-10,-11,-10,-8,-5,-6,-9,-12,-9,1,3,4,4,2,-3,-1,-1,3,7,9,9,8,-2,-12,9,DST1712*20,RRX020
22269,2017,December,21,5,1,0,1,2,1,-1,-4,-10,-8,-4,0,1,-2,-2,-1,-3,-2,0,2,5,7,9,8,0,-10,9,DST1712*21,RRX020
22270,2017,December,22,5,3,3,3,3,3,4,4,3,3,5,9,10,9,9,10,7,7,9,12,14,16,17,17,8,3,17,DST1712*22,RRX020
22271,2017,December,23,16,13,12,11,13,10,9,6,-1,-4,-1,3,0,0,1,0,-2,-1,3,8,13,18,20,21,7,-4,21,DST1712*23,RRX020
22272,2017,December,24,21,17,16,18,23,25,26,19,11,10,10,-4,-11,-6,-7,-6,-7,-4,0,0,-4,-6,-4,-4,6,-11,26,DST1712*24,RRX020
22273,2017,December,25,2,1,0,-2,-3,-4,-6,-8,-11,-7,-1,3,7,6,3,-1,-12,-20,-24,-18,-15,-14,-13,-17,-6,-24,7,DST1712*25,RRX020
22274,2017,December,26,-18,-18,-15,-11,-12,-13,-13,-13,-15,-13,-10,-4,1,0,-3,0,1,-1,0,-4,-6,-2,0,0,-7,-18,1,DST1712*26,RRX020
22275,2017,December,27,-1,-4,-2,-3,-4,-6,-2,0,1,-4,-5,-1,1,1,3,5,3,4,2,0,1,4,6,7,0,-6,7,DST1712*27,RRX020
22276,2017,December,28,8,5,1,1,1,-1,-2,-4,-7,-8,-5,-1,2,2,4,1,-3,-6,-4,-4,-2,5,5,7,0,-8,8,DST1712*28,RRX020
22277,2017,December,29,9,6,4,2,2,0,-2,-4,-5,-4,2,8,10,5,3,5,6,4,3,5,12,16,18,19,5,-5,19,DST1712*29,RRX020
22278,2017,December,30,19,13,10,9,11,11,11,8,5,4,6,9,7,6,6,3,-3,-5,-4,-2,1,7,12,13,7,-5,19,DST1712*30,RRX020
22279,2017,December,31,14,12,11,8,7,5,7,6,5,4,9,14,13,11,10,10,8,8,15,22,21,17,11,8,11,4,22,DST1712*31,RRX020
