sno,year,month,date,0h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,Tavg,min,max,DstYear,Century
21327,2015,5,24,5,3,1,-4,-7,-7,-4,-5,-2,1,3,3,3,4,5,5,3,4,2,0,-1,0,0,0,1,-7,5,DST1505*24,PPX120
21328,2015,5,25,1,1,2,3,4,4,6,9,9,7,5,5,5,4,3,2,3,4,5,5,6,8,9,12,5,1,12,DST1505*25,PPX120
21329,2015,5,26,9,8,8,12,7,5,5,10,13,13,12,11,7,6,4,6,3,4,0,4,4,6,9,9,7,0,13,DST1505*26,PPX120
21330,2015,5,27,11,10,10,9,10,11,10,8,7,7,4,3,3,8,4,1,-3,-5,-6,-9,-9,-5,-4,-7,3,-9,11,DST1505*27,PPX120
21331,2015,5,28,-9,-5,0,4,4,4,5,8,9,9,8,3,-5,-7,-5,-4,-4,-3,0,3,8,14,13,8,2,-9,14,DST1505*28,PPX120
21332,2015,5,29,9,11,12,9,10,10,13,12,12,14,14,13,11,12,11,10,9,8,9,9,10,10,9,9,11,8,14,DST1505*29,PPX120
21333,2015,5,30,13,17,16,12,12,11,9,9,13,13,11,11,11,13,12,11,9,9,10,9,8,9,7,3,11,3,17,DST1505*30,PPX120
21334,2015,5,31,6,7,5,1,1,1,3,2,-1,1,3,0,0,1,4,12,12,9,13,14,13,14,16,11,6,-1,16,DST1505*31,PPX120
21335,2015,6,1,-5,-9,-8,-7,-11,-14,-16,-16,-13,-10,-14,-13,-11,-9,-8,-7,-4,-1,-4,-11,-13,-13,-10,-4,-10,-16,-1,DST1506*01,PPX120
21336,2015,6,2,-1,0,-1,-2,-4,-4,-4,-4,-2,-1,-2,-3,-3,-4,-4,-1,0,1,2,2,4,4,4,1,-1,-4,4,DST1506*02,PPX120
21337,2015,6,3,-1,-2,-2,-3,-2,0,-1,0,0,-1,-1,-1,0,0,0,1,3,4,2,0,0,0,0,0,0,-3,4,DST1506*03,PPX120
21338,2015,6,4,-1,1,0,0,0,0,1,2,3,2,1,0,1,2,2,3,2,3,4,5,3,2,2,3,2,-1,5,DST1506*04,PPX120
21339,2015,6,5,1,0,2,3,2,2,1,2,2,4,9,10,8,9,9,9,9,9,8,8,9,9,11,13,6,0,13,DST1506*05,PPX120
21340,2015,6,6,14,16,15,17,18,20,19,21,19,20,20,14,5,4,4,5,5,5,7,11,12,12,9,9,13,4,21,DST1506*06,PPX120
21341,2015,6,7,9,11,9,6,6,3,-1,-6,-4,1,9,10,15,20,20,20,20,21,24,24,16,8,10,14,11,-6,24,DST1506*07,PPX120
21342,2015,6,8,12,6,4,8,9,3,-21,-66,-73,-60,-52,-43,-66,-71,-67,-64,-67,-62,-66,-58,-55,-54,-46,-45,-41,-73,12,DST1506*08,PPX120
21343,2015,6,9,-40,-36,-36,-33,-35,-35,-33,-34,-27,-24,-24,-23,-26,-27,-35,-38,-36,-39,-42,-39,-40,-38,-35,-30,-34,-42,-23,DST1506*09,PPX120
21344,2015,6,10,-31,-26,-25,-24,-22,-22,-25,-24,-26,-26,-24,-23,-24,-27,-30,-31,-29,-26,-26,-27,-30,-30,-24,-24,-26,-31,-22,DST1506*10,PPX120
21345,2015,6,11,-24,-26,-26,-33,-32,-28,-23,-24,-26,-24,-21,-21,-22,-25,-27,-31,-29,-26,-24,-23,-24,-25,-24,-21,-25,-33,-21,DST1506*11,PPX120
21346,2015,6,12,-18,-18,-21,-24,-23,-22,-21,-18,-14,-14,-12,-15,-16,-2,3,3,11,17,15,12,7,0,-1,-2,-7,-24,17,DST1506*12,PPX120
21347,2015,6,13,-3,-9,-9,-8,-9,-11,-11,-14,-10,-12,-16,-16,-16,-17,-19,-18,-17,-18,-21,-21,-21,-16,-8,-7,-14,-21,-3,DST1506*13,PPX120
21348,2015,6,14,-14,-15,-15,-15,-17,-17,-18,-21,-22,-25,-24,-21,-20,-19,-16,-13,-12,-17,-14,-15,-16,-20,-18,-17,-18,-25,-12,DST1506*14,PPX120
21349,2015,6,15,-18,-17,-19,-21,-23,-21,-20,-19,-17,-19,-20,-26,-29,-28,-27,-32,-34,-29,-23,-29,-28,-27,-22,-21,-24,-34,-17,DST1506*15,PPX120
21350,2015,6,16,-27,-25,-22,-21,-19,-22,-22,-23,-28,-30,-27,-23,-23,-24,-25,-26,-28,-29,-23,-16,-14,-14,-12,-15,-22,-30,-12,DST1506*16,PPX120
21351,2015,6,17,-14,-11,-18,-22,-29,-30,-33,-35,-37,-38,-35,-36,-39,-39,-39,-44,-42,-36,-34,-31,-31,-33,-34,-32,-32,-44,-11,DST1506*17,PPX120
21352,2015,6,18,-30,-26,-22,-19,-18,-22,-21,-20,-20,-19,-18,-18,-22,-25,-30,-32,-31,-28,-25,-23,-22,-24,-20,-18,-23,-32,-18,DST1506*18,PPX120
21353,2015,6,19,-19,-22,-25,-23,-22,-23,-25,-22,-17,-17,-18,-18,-18,-18,-20,-20,-18,-16,-13,-11,-11,-12,-13,-16,-18,-25,-11,DST1506*19,PPX120
21354,2015,6,20,-14,-12,-13,-11,-8,-8,-7,-6,-9,-11,-11,-9,-8,-7,-7,-10,-12,-14,-12,-9,-6,-4,-3,-1,-9,-14,-1,DST1506*20,PPX120
21355,2015,6,21,1,-1,-1,2,1,-1,-2,-3,-2,0,0,1,2,2,2,1,9,34,35,32,23,22,15,11,8,-3,35,DST1506*21,PPX120
21356,2015,6,22,8,8,9,8,8,11,13,4,6,-2,-5,2,-1,-6,-18,-35,-51,-41,-8,-53,-121,-106,-97,-102,-24,-121,13,DST1506*22,PPX120
21357,2015,6,23,-101,-131,-147,-180,-204,-185,-178,-161,-161,-162,-156,-144,-138,-128,-112,-114,-111,-109,-98,-89,-98,-101,-101,-93,-133,-204,-89,DST1506*23,PPX120
21358,2015,6,24,-91,-85,-83,-85,-83,-83,-87,-86,-80,-79,-76,-78,-79,-69,-56,-57,-55,-56,-53,-47,-52,-56,-59,-59,-71,-91,-47,DST1506*24,PPX120
21359,2015,6,25,-55,-45,-36,-32,-33,-32,-36,-50,-43,-48,-55,-54,-50,-65,-83,-86,-86,-84,-82,-86,-85,-78,-72,-69,-60,-86,-32,DST1506*25,PPX120
21360,2015,6,26,-62,-64,-62,-55,-59,-61,-57,-53,-49,-52,-52,-51,-52,-52,-54,-55,-55,-57,-56,-55,-55,-51,-45,-39,-54,-64,-39,DST1506*26,PPX120
21361,2015,6,27,-43,-43,-40,-32,-35,-38,-39,-41,-42,-40,-40,-43,-43,-42,-40,-38,-36,-36,-37,-39,-35,-34,-32,-38,-39,-43,-32,DST1506*27,PPX120
21362,2015,6,28,-44,-43,-37,-36,-37,-48,-53,-55,-47,-46,-50,-48,-48,-45,-44,-47,-43,-41,-40,-46,-42,-43,-39,-37,-44,-55,-36,DST1506*28,PPX120
21363,2015,6,29,-34,-31,-29,-26,-25,-27,-31,-30,-29,-29,-24,-20,-24,-27,-31,-31,-30,-32,-33,-33,-33,-33,-31,-27,-29,-34,-20,DST1506*29,PPX120
21364,2015,6,30,-21,-19,-24,-25,-24,-21,-23,-24,-22,-19,-18,-18,-18,-15,-14,-15,-16,-17,-15,-15,-12,-10,-12,-15,-18,-25,-10,DST1506*30,PPX120
21365,2015,7,1,-7,-8,-5,-2,-4,-4,-7,-6,-7,-4,-5,-9,-10,-12,-11,-12,-12,-13,-14,-12,-12,-15,-18,-16,-9,-18,-2,DST1507*01,PPX120
21366,2015,7,2,-15,-13,-11,-12,-11,-8,-8,-8,-9,-7,-7,-6,-7,-6,-7,-10,-10,-9,-9,-10,-12,-10,-9,-7,-9,-15,-6,DST1507*02,PPX120
21367,2015,7,3,-6,-8,-7,-4,1,1,2,2,1,-1,0,2,3,4,2,1,-2,-2,-1,3,6,5,2,2,0,-8,6,DST1507*03,PPX120
21368,2015,7,4,4,3,5,8,7,7,10,13,13,13,14,15,11,14,21,32,34,22,7,-7,-7,-49,-58,-51,3,-58,34,DST1507*04,PPX120
21369,2015,7,5,-45,-50,-59,-53,-66,-67,-58,-54,-54,-52,-47,-46,-41,-43,-50,-50,-48,-45,-41,-36,-36,-36,-33,-31,-48,-67,-31,DST1507*05,PPX120
21370,2015,7,6,-31,-37,-49,-50,-40,-36,-35,-37,-37,-36,-34,-30,-29,-30,-29,-29,-29,-33,-34,-35,-34,-31,-30,-26,-34,-50,-26,DST1507*06,PPX120
21371,2015,7,7,-26,-27,-24,-21,-22,-22,-21,-17,-15,-19,-17,-18,-19,-20,-23,-25,-23,-21,-19,-19,-20,-22,-22,-22,-21,-27,-15,DST1507*07,PPX120
21372,2015,7,8,-21,-22,-22,-21,-20,-18,-16,-12,-8,-7,-8,-13,-14,-14,-15,-17,-20,-22,-17,-14,-10,-7,-6,-4,-15,-22,-4,DST1507*08,PPX120
21373,2015,7,9,-6,-11,-15,-17,-19,-19,-12,-4,-4,-6,-4,-5,-3,-4,-4,-7,-5,-2,-3,-5,-5,-6,-4,-5,-7,-19,-2,DST1507*09,PPX120
21374,2015,7,10,-9,-13,-14,-13,-10,-9,-7,-6,-5,-1,0,0,-1,-1,-2,-1,4,8,9,13,18,19,27,25,1,-14,27,DST1507*10,PPX120
21375,2015,7,11,7,3,-2,-17,-8,-7,-17,-18,-21,-21,-17,-24,-23,-26,-25,-29,-26,-22,-23,-23,-22,-19,-21,-19,-18,-29,7,DST1507*11,PPX120
21376,2015,7,12,-15,-21,-19,-20,-22,-22,-18,-17,-15,-16,-18,-18,-16,-19,-19,-18,-17,-16,-15,-18,-26,-22,-18,-14,-18,-26,-14,DST1507*12,PPX120
21377,2015,7,13,-15,-11,-9,-16,-29,-37,-38,-42,-47,-51,-57,-59,-50,-56,-57,-61,-59,-51,-53,-48,-45,-53,-53,-47,-44,-61,-9,DST1507*13,PPX120
21378,2015,7,14,-43,-38,-36,-36,-37,-33,-31,-25,-22,-20,-16,-16,-17,-21,-24,-25,-21,-16,-11,-13,-14,-13,-13,-14,-23,-43,-11,DST1507*14,PPX120
21379,2015,7,15,-13,-13,-10,-9,-11,-14,-14,-9,-7,-6,-5,-3,0,-4,-8,-10,-13,-14,-16,-16,-17,-16,-13,-16,-11,-17,0,DST1507*15,PPX120
21380,2015,7,16,-16,-17,-15,-16,-13,-17,-17,-14,-15,-13,-13,-15,-14,-15,-17,-24,-23,-21,-18,-18,-20,-21,-22,-20,-17,-24,-13,DST1507*16,PPX120
21381,2015,7,17,-15,-11,-11,-16,-18,-18,-18,-14,-11,-11,-10,-12,-14,-14,-13,-11,-8,-8,-11,-12,-12,-12,-12,-14,-13,-18,-8,DST1507*17,PPX120
21382,2015,7,18,-15,-12,-10,-10,-10,-8,-7,-4,-1,1,-1,-5,-5,-5,-4,-4,-2,-1,-1,-6,-8,-9,-9,-9,-6,-15,1,DST1507*18,PPX120
21383,2015,7,19,-7,-2,0,-1,-4,-5,-5,-2,-1,0,2,3,4,3,3,3,3,4,4,5,6,6,7,9,1,-7,9,DST1507*19,PPX120
21384,2015,7,20,6,3,5,7,8,7,6,4,3,4,5,4,4,5,8,16,16,16,16,17,19,19,18,21,10,3,21,DST1507*20,PPX120
21385,2015,7,21,25,29,17,12,12,14,16,13,13,2,3,4,5,1,0,2,3,3,2,3,6,3,5,-1,8,-1,29,DST1507*21,PPX120
21386,2015,7,22,-8,-7,-3,0,2,4,4,8,8,8,7,7,7,9,9,3,7,7,1,1,2,2,3,-1,3,-8,9,DST1507*22,PPX120
21387,2015,7,23,-9,-4,4,0,-9,-28,-51,-63,-63,-57,-51,-49,-49,-56,-55,-51,-48,-43,-44,-52,-52,-47,-43,-44,-40,-63,4,DST1507*23,PPX120
21388,2015,7,24,-43,-37,-30,-28,-27,-26,-24,-21,-18,-17,-17,-19,-20,-21,-23,-27,-27,-29,-27,-26,-27,-26,-25,-24,-25,-43,-17,DST1507*24,PPX120
21389,2015,7,25,-23,-24,-30,-29,-26,-19,-16,-13,-17,-21,-17,-15,-13,-17,-19,-21,-21,-22,-21,-23,-24,-28,-33,-35,-22,-35,-13,DST1507*25,PPX120
21390,2015,7,26,-36,-32,-29,-30,-29,-23,-20,-14,-12,-14,-15,-17,-15,-18,-22,-24,-23,-18,-10,-7,-4,-4,-8,-7,-18,-36,-4,DST1507*26,PPX120
21391,2015,7,27,-7,-8,-11,-12,-7,-5,-8,-8,-12,-15,-13,-11,-13,-13,-12,-15,-16,-17,-17,-18,-16,-15,-15,-11,-12,-18,-5,DST1507*27,PPX120
21392,2015,7,28,-9,-9,-8,-10,-15,-12,-9,-5,-12,-17,-17,-17,-18,-18,-19,-20,-19,-18,-18,-15,-15,-16,-17,-14,-14,-20,-5,DST1507*28,PPX120
21393,2015,7,29,-12,-11,-8,-9,-7,-4,-5,-2,0,2,4,2,6,4,1,-2,0,1,-4,-8,-6,-7,-8,-9,-3,-12,6,DST1507*29,PPX120
21394,2015,7,30,-5,-1,1,-2,-6,-4,3,8,9,9,11,11,10,6,5,9,18,17,1,-10,-23,-19,-17,-12,1,-23,18,DST1507*30,PPX120
21395,2015,7,31,-16,-18,-23,-28,-23,-15,-10,-8,-9,-9,-4,1,-1,-2,0,-3,-4,-17,-14,-9,-12,-19,-27,-29,-12,-29,1,DST1507*31,PPX120
21396,2015,8,1,-7,-2,0,-1,-1,1,0,0,-3,-7,-5,2,9,11,12,10,3,-2,-3,4,5,6,7,6,2,-7,12,DST1508*01,PPX120
21397,2015,8,2,0,-3,-9,-7,-3,-2,-6,-7,-9,-9,-3,2,3,-2,-5,-7,-4,2,9,9,5,4,0,1,-2,-9,9,DST1508*02,PPX120
21398,2015,8,3,4,4,6,7,9,6,4,1,0,0,3,7,7,2,-1,-1,-2,2,7,10,10,8,4,6,4,-2,10,DST1508*03,PPX120
21399,2015,8,4,8,6,6,5,7,7,5,1,3,3,9,13,15,16,13,8,6,9,11,12,9,6,5,8,8,1,16,DST1508*04,PPX120
21400,2015,8,5,8,8,7,5,4,3,4,5,4,3,7,13,14,17,17,13,13,15,16,12,11,8,7,8,9,3,17,DST1508*05,PPX120
21401,2015,8,6,9,9,12,15,17,16,14,13,7,-4,-11,-8,-1,1,5,4,1,2,1,2,6,4,4,3,5,-11,17,DST1508*06,PPX120
21402,2015,8,7,-1,-4,-6,-4,-4,-4,3,-7,-9,-13,-11,-12,-14,-10,-9,-13,-8,6,7,7,2,-1,-3,-5,-5,-14,7,DST1508*07,PPX120
21403,2015,8,8,-6,-2,2,2,4,4,-4,-7,-9,-17,-18,-25,-21,-20,-11,-8,-9,-10,-8,-7,-15,-18,-11,-4,-9,-25,4,DST1508*08,PPX120
21404,2015,8,9,-1,-3,-1,-3,-5,-11,-4,-7,-13,-16,-9,-4,1,8,7,3,1,-4,-6,-7,-5,-5,1,3,-3,-16,8,DST1508*09,PPX120
21405,2015,8,10,2,2,2,0,-5,-3,-3,-8,-15,-17,-13,-9,-4,-3,-2,0,2,2,-4,-12,-12,-4,0,0,-4,-17,2,DST1508*10,PPX120
21406,2015,8,11,5,1,-5,-3,-4,-3,-5,-7,-9,-11,-11,-5,-3,-3,-3,-3,0,-2,-3,0,-2,1,4,7,-3,-11,7,DST1508*11,PPX120
21407,2015,8,12,10,9,8,5,4,-2,-2,-3,-4,-1,2,3,4,3,-1,-6,-2,-2,-5,-14,-14,-8,-9,-13,-2,-14,10,DST1508*12,PPX120
21408,2015,8,13,-19,-22,-22,-17,-17,-14,-11,-16,-18,-19,-16,-15,-16,-15,-14,-12,-13,-17,-20,-22,-24,-20,-15,-8,-17,-24,-8,DST1508*13,PPX120
21409,2015,8,14,-1,4,5,2,1,1,0,-2,-3,-3,0,1,2,3,2,2,2,0,2,7,8,9,9,7,2,-3,9,DST1508*14,PPX120
21410,2015,8,15,9,5,1,6,7,7,4,6,22,27,16,-22,-56,-43,-53,-48,-49,-51,-54,-57,-52,-43,-41,-45,-21,-57,27,DST1508*15,PPX120
21411,2015,8,16,-54,-57,-56,-56,-57,-63,-76,-84,-78,-68,-50,-39,-32,-29,-31,-32,-29,-28,-24,-29,-38,-40,-36,-34,-47,-84,-24,DST1508*16,PPX120
21412,2015,8,17,-28,-25,-28,-26,-30,-34,-33,-38,-36,-37,-36,-37,-33,-30,-32,-34,-38,-37,-33,-26,-33,-29,-24,-20,-32,-38,-20,DST1508*17,PPX120
21413,2015,8,18,-18,-19,-21,-24,-24,-18,-21,-20,-17,-20,-19,-15,-14,-16,-16,-17,-15,-15,-14,-12,-11,-11,-13,-12,-17,-24,-11,DST1508*18,PPX120
21414,2015,8,19,-21,-30,-30,-33,-39,-45,-50,-48,-47,-41,-33,-25,-21,-19,-19,-10,-13,-11,-15,-15,-19,-19,-19,-14,-27,-50,-10,DST1508*19,PPX120
21415,2015,8,20,-14,-14,-11,-9,-9,-11,-10,-9,-11,-15,-10,-4,-6,-6,-2,-4,-5,-11,-13,-12,-13,-11,-13,-9,-10,-15,-2,DST1508*20,PPX120
21416,2015,8,21,-2,-2,-5,-9,-10,-10,-8,-5,-1,0,3,0,-2,-4,-5,-4,0,0,-2,-3,-1,0,2,0,-3,-10,3,DST1508*21,PPX120
21417,2015,8,22,-1,0,1,-3,-4,-1,2,0,-1,-9,-10,-6,-14,-17,-20,-21,-17,-15,-13,-10,-7,-3,4,5,-7,-21,5,DST1508*22,PPX120
21418,2015,8,23,6,2,10,9,8,10,7,-13,-43,-43,-33,-28,-21,-22,-26,-30,-29,-29,-29,-26,-24,-22,-20,-15,-17,-43,10,DST1508*23,PPX120
21419,2015,8,24,-15,-15,-12,-10,-10,-13,-15,-19,-22,-18,-16,-13,-12,-12,-9,-6,-5,-4,-4,-8,-13,-10,-7,-5,-11,-22,-4,DST1508*24,PPX120
21420,2015,8,25,-1,-1,-1,-5,-9,-11,-13,-14,-13,-11,-8,-7,-5,-5,-8,-8,-6,-9,-14,-18,-20,-11,-4,-5,-9,-20,-1,DST1508*25,PPX120
21421,2015,8,26,-8,-10,-11,-11,-11,-5,-7,-20,-26,-37,-26,-21,-24,-22,-32,-39,-47,-53,-55,-62,-68,-68,-59,-46,-32,-68,-5,DST1508*26,PPX120
21422,2015,8,27,-42,-49,-62,-60,-68,-77,-71,-72,-68,-59,-58,-56,-56,-57,-51,-50,-57,-69,-78,-89,-92,-90,-85,-72,-66,-92,-42,DST1508*27,PPX120
21423,2015,8,28,-52,-43,-41,-54,-65,-73,-78,-81,-86,-89,-85,-72,-61,-54,-54,-66,-67,-72,-76,-71,-64,-51,-41,-36,-64,-89,-36,DST1508*28,PPX120
21424,2015,8,29,-33,-36,-30,-30,-29,-24,-26,-27,-28,-25,-24,-19,-14,-12,-13,-15,-17,-17,-19,-18,-17,-15,-14,-16,-22,-36,-12,DST1508*29,PPX120
21425,2015,8,30,-16,-17,-15,-11,-8,-8,-11,-12,-12,-10,-9,-9,-8,-9,-8,-5,-6,-6,-4,-2,-4,-5,-6,-9,-9,-17,-2,DST1508*30,PPX120
21426,2015,8,31,-11,-11,-10,-9,-7,-6,-4,-3,-3,-3,-2,-1,-3,-3,-3,-4,-4,-5,-3,-3,-1,-1,-3,-2,-4,-11,-1,DST1508*31,PPX120
21427,2015,9,1,1,7,6,3,-1,-2,-2,-3,-1,1,1,-2,-3,-9,-8,-6,-2,2,5,6,3,-2,0,3,0,-9,7,DST1509*01,PPX120
21428,2015,9,2,9,12,6,3,2,0,-1,0,1,2,2,3,-2,-3,-5,-2,6,11,-2,-3,-3,-6,-8,-10,1,-10,12,DST1509*02,PPX120
21429,2015,9,3,-4,1,-3,-9,-11,-12,-13,-10,-9,-5,-5,-1,0,0,3,3,4,7,5,4,3,5,1,-9,-2,-13,7,DST1509*03,PPX120
21430,2015,9,4,-24,-32,-33,-38,-38,-38,-44,-34,-26,-21,-13,-14,-15,-21,-26,-23,-26,-25,-27,-28,-22,-18,-17,-17,-26,-44,-13,DST1509*04,PPX120
21431,2015,9,5,-12,-6,-6,-8,-14,-17,-19,-18,-13,-13,-9,-6,-9,-18,-22,-20,-22,-23,-19,-13,-10,-14,-14,-12,-14,-23,-6,DST1509*05,PPX120
21432,2015,9,6,-1,2,3,2,-6,-17,-21,-19,-13,-12,-13,-15,-16,-28,-25,-17,-14,-11,-18,-22,-21,-16,-10,-7,-13,-28,3,DST1509*06,PPX120
21433,2015,9,7,-2,0,-3,-4,-7,-13,-17,-25,-24,-25,-19,-18,-18,-16,-23,-36,-45,-45,-51,-61,-70,-68,-68,-64,-30,-70,0,DST1509*07,PPX120
21434,2015,9,8,-55,-64,-66,-55,-40,-32,-30,-27,-25,-17,-11,-9,-2,-2,-9,-8,-7,-7,-8,-7,-2,-5,-11,-12,-21,-66,-2,DST1509*08,PPX120
21435,2015,9,9,-10,-20,-36,-51,-63,-80,-83,-80,-92,-94,-88,-93,-98,-92,-86,-88,-88,-79,-83,-86,-86,-87,-73,-59,-75,-98,-10,DST1509*09,PPX120
21436,2015,9,10,-48,-38,-38,-40,-41,-40,-36,-32,-31,-34,-31,-29,-25,-22,-25,-23,-17,-33,-34,-43,-20,-8,-4,-15,-29,-48,-4,DST1509*10,PPX120
21437,2015,9,11,-10,-8,-5,-9,-16,-30,-24,-13,-44,-56,-56,-48,-55,-76,-81,-80,-72,-63,-53,-48,-42,-42,-43,-48,-43,-81,-5,DST1509*11,PPX120
21438,2015,9,12,-37,-30,-28,-35,-38,-37,-34,-35,-31,-29,-33,-35,-33,-33,-31,-29,-30,-29,-30,-27,-26,-23,-22,-21,-31,-38,-21,DST1509*12,PPX120
21439,2015,9,13,-16,-14,-15,-16,-16,-15,-13,-15,-20,-28,-29,-28,-29,-33,-30,-33,-36,-38,-35,-33,-26,-30,-29,-25,-25,-38,-13,DST1509*13,PPX120
21440,2015,9,14,-20,-19,-18,-16,-17,-23,-22,-19,-15,-10,-16,-21,-22,-23,-22,-31,-41,-39,-32,-31,-25,-28,-31,-30,-24,-41,-10,DST1509*14,PPX120
21441,2015,9,15,-25,-25,-26,-26,-17,-18,-18,-18,-20,-14,-13,-17,-22,-29,-28,-27,-31,-30,-27,-25,-23,-28,-27,-27,-23,-31,-13,DST1509*15,PPX120
21442,2015,9,16,-17,-11,-9,-11,-14,-12,-14,-15,-10,-8,-10,-12,-15,-20,-22,-18,-15,-18,-18,-14,-9,-19,-19,-19,-15,-22,-8,DST1509*16,PPX120
21443,2015,9,17,-16,-12,-11,-18,-19,-21,-27,-25,-18,-16,-18,-19,-20,-24,-24,-22,-22,-19,-17,-13,-10,-10,-9,-8,-17,-27,-8,DST1509*17,PPX120
21444,2015,9,18,-10,-5,-4,-8,-10,-11,-15,-18,-20,-25,-24,-26,-31,-33,-28,-32,-28,-24,-24,-20,-14,-15,-16,-22,-19,-33,-4,DST1509*18,PPX120
21445,2015,9,19,-14,-17,-20,-21,-12,-6,-8,-22,-29,-22,-19,-14,-15,-18,-18,-16,-15,-12,-13,-8,-6,-6,-9,-7,-14,-29,-6,DST1509*19,PPX120
21446,2015,9,20,2,-1,2,-8,-19,-18,-8,-37,-58,-63,-71,-74,-69,-65,-71,-75,-67,-58,-56,-50,-44,-41,-36,-38,-43,-75,2,DST1509*20,PPX120
21447,2015,9,21,-35,-25,-24,-27,-27,-30,-27,-23,-21,-21,-13,-16,-14,-12,-19,-22,-25,-21,-19,-18,-13,-11,-12,-6,-20,-35,-6,DST1509*21,PPX120
21448,2015,9,22,1,0,-1,-1,-2,-5,-9,-21,-19,-16,-13,-8,-7,-11,-14,-12,-12,-12,-16,-20,-19,-14,-11,-10,-11,-21,1,DST1509*22,PPX120
21449,2015,9,23,-7,-5,-1,4,1,3,3,4,-5,-16,-20,-22,-22,-19,-17,-20,-19,-37,-35,-27,-17,-13,-14,-12,-13,-37,4,DST1509*23,PPX120
21450,2015,9,24,-5,-4,-9,-10,-12,-18,-21,-18,-18,-20,-18,-16,-15,-16,-13,-8,-9,-12,-19,-21,-16,-12,-9,-6,-14,-21,-4,DST1509*24,PPX120
21451,2015,9,25,-2,-2,-2,3,1,1,1,-1,-1,-3,-8,-12,-16,-13,-10,-8,-9,-7,-9,-8,-5,-5,-2,-1,-5,-16,3,DST1509*25,PPX120
21452,2015,9,26,0,0,3,2,-1,-3,-5,-6,-6,-7,-6,-3,-1,1,0,-2,-4,-5,-5,-5,-5,-1,2,3,-2,-7,3,DST1509*26,PPX120
21453,2015,9,27,3,2,1,2,1,-1,0,3,2,1,3,1,-1,-3,-2,-2,-2,-1,-1,-1,-1,0,-1,-1,0,-3,3,DST1509*27,PPX120
21454,2015,9,28,-3,-4,-4,0,4,6,6,6,7,5,2,3,3,3,2,4,3,1,-2,-3,-3,-3,-5,-7,1,-7,7,DST1509*28,PPX120
21455,2015,9,29,-6,-8,-11,-15,-16,-15,-13,-11,-11,-10,-6,-5,-4,-4,-3,-2,-1,-2,-2,-3,-1,0,1,-1,-6,-16,1,DST1509*29,PPX120
21456,2015,9,30,1,4,6,6,8,9,9,7,7,9,12,14,14,15,16,14,12,11,9,8,10,9,9,9,10,1,16,DST1509*30,PPX120
21457,2015,10,1,1,5,10,14,15,15,14,12,14,17,18,16,12,4,-4,-9,-7,-8,-24,-32,-40,-39,-31,-26,-2,-40,18,DST1510*01,PPX120
21458,2015,10,2,-24,-22,-17,-19,-26,-28,-22,-24,-25,-23,-23,-22,-21,-26,-30,-30,-25,-23,-22,-21,-21,-23,-26,-27,-24,-30,-17,DST1510*02,PPX120
21459,2015,10,3,-28,-25,-23,-18,-16,-21,-28,-34,-33,-32,-27,-18,-11,-11,-18,-23,-24,-20,-17,-20,-22,-20,-19,-21,-22,-34,-11,DST1510*03,PPX120
21460,2015,10,4,-21,-27,-32,-38,-41,-46,-45,-51,-54,-55,-48,-38,-31,-32,-37,-36,-31,-28,-29,-26,-28,-25,-38,-46,-37,-55,-21,DST1510*04,PPX120
21461,2015,10,5,-44,-30,-20,-22,-23,-23,-39,-36,-31,-32,-25,-27,-25,-30,-29,-27,-26,-26,-28,-28,-27,-27,-29,-31,-29,-44,-20,DST1510*05,PPX120
21462,2015,10,6,-29,-27,-28,-24,-21,-24,-26,-18,-10,-9,-12,-14,-18,-23,-26,-25,-25,-33,-39,-41,-42,-41,-39,-30,-26,-42,-9,DST1510*06,PPX120
21463,2015,10,7,-23,-14,-9,-12,-29,-46,-57,-75,-87,-93,-85,-56,-43,-38,-60,-74,-78,-74,-92,-105,-111,-119,-124,-109,-67,-124,-9,DST1510*07,PPX120
21464,2015,10,8,-92,-80,-73,-68,-69,-72,-60,-57,-54,-52,-50,-47,-52,-54,-57,-56,-57,-58,-51,-47,-44,-48,-51,-49,-58,-92,-44,DST1510*08,PPX120
21465,2015,10,9,-44,-44,-47,-42,-42,-39,-38,-33,-29,-28,-35,-41,-31,-37,-42,-44,-40,-37,-42,-44,-45,-49,-48,-47,-40,-49,-28,DST1510*09,PPX120
21466,2015,10,10,-44,-38,-39,-41,-37,-37,-35,-41,-32,-26,-25,-25,-27,-27,-27,-31,-33,-33,-33,-35,-37,-40,-45,-50,-35,-50,-25,DST1510*10,PPX120
21467,2015,10,11,-48,-42,-39,-42,-41,-35,-32,-26,-22,-18,-18,-20,-23,-25,-23,-21,-18,-15,-20,-25,-32,-31,-25,-21,-28,-48,-15,DST1510*11,PPX120
21468,2015,10,12,-17,-14,-12,-14,-10,-12,-13,-18,-17,-15,-19,-20,-25,-24,-19,-18,-24,-31,-42,-37,-32,-37,-41,-36,-23,-42,-10,DST1510*12,PPX120
21469,2015,10,13,-34,-28,-23,-24,-26,-28,-34,-34,-24,-24,-22,-19,-16,-18,-21,-23,-29,-31,-25,-19,-24,-35,-36,-43,-27,-43,-16,DST1510*13,PPX120
