sno,year,month,date,0h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,Tavg,min,max,DstYear,Century
20604,2013,5,31,-8,-6,-3,0,0,-4,-2,2,2,-1,-2,-5,-4,-4,-2,-1,10,16,14,11,9,6,6,5,2,-8,16,DST1305*31,X220
20605,2013,6,1,13,3,-38,-73,-103,-110,-109,-122,-124,-103,-89,-83,-82,-83,-73,-68,-68,-65,-60,-55,-54,-51,-50,-44,-70,-124,13,DST1306*01,X220
20606,2013,6,2,-42,-44,-40,-49,-50,-50,-53,-45,-40,-38,-40,-43,-38,-36,-41,-42,-42,-39,-39,-43,-40,-34,-31,-31,-41,-53,-31,DST1306*02,X220
20607,2013,6,3,-32,-31,-34,-33,-33,-31,-28,-24,-24,-26,-27,-29,-27,-25,-25,-22,-22,-21,-21,-20,-22,-23,-20,-25,-26,-34,-20,DST1306*03,X220
20608,2013,6,4,-23,-28,-29,-26,-27,-26,-25,-27,-23,-19,-20,-25,-25,-25,-24,-25,-25,-22,-18,-16,-15,-11,-9,-9,-22,-29,-9,DST1306*04,X220
20609,2013,6,5,-14,-13,-12,-13,-20,-23,-20,-15,-13,-13,-14,-14,-12,-8,-10,-11,-12,-15,-18,-20,-20,-21,-23,-24,-16,-24,-8,DST1306*05,X220
20610,2013,6,6,-26,-25,-24,-18,-15,-12,-12,-15,-20,-17,-15,-17,-19,-22,-21,-13,-20,-17,-20,-37,-45,-55,-62,-60,-25,-62,-12,DST1306*06,X220
20611,2013,6,7,-64,-69,-78,-68,-76,-78,-74,-73,-56,-52,-49,-40,-43,-46,-43,-47,-44,-39,-38,-34,-30,-28,-26,-24,-51,-78,-24,DST1306*07,X220
20612,2013,6,8,-24,-26,-27,-26,-21,-23,-18,-19,-11,-7,-8,-17,-16,-17,-17,-20,-19,-17,-13,-14,-14,-14,-14,-16,-17,-27,-7,DST1306*08,X220
20613,2013,6,9,-14,-13,-8,-6,-3,0,-1,-1,0,0,0,-2,0,-3,-7,-14,-17,-21,-12,-10,-6,-9,-11,-10,-7,-21,0,DST1306*09,X220
20614,2013,6,10,-10,-14,-18,-17,-19,-18,-15,-14,-10,-12,-9,-11,-12,-14,-10,-13,-9,-8,-8,-11,-12,-14,-14,-12,-13,-19,-8,DST1306*10,X220
20615,2013,6,11,-11,-9,-9,-9,-11,-10,-10,-7,-7,-8,-7,-6,-9,-9,-14,-16,-17,-15,-19,-16,-14,-14,-13,-12,-11,-19,-6,DST1306*11,X220
20616,2013,6,12,-16,-15,-11,-11,-13,-12,-12,-14,-13,-14,-11,-11,-11,-12,-13,-13,-10,-10,-9,-8,-7,-9,-8,-10,-11,-16,-7,DST1306*12,X220
20617,2013,6,13,-15,-18,-14,-10,-6,-5,-3,-3,-5,-6,-5,-4,-6,-8,-9,-11,-9,-8,-7,-6,-5,-5,-6,-6,-8,-18,-3,DST1306*13,X220
20618,2013,6,14,-5,-5,-5,-5,-5,-6,-6,-6,-4,-4,0,-1,0,3,5,5,6,6,4,1,0,0,-3,-6,-1,-6,6,DST1306*14,X220
20619,2013,6,15,-8,-3,0,2,4,9,10,4,2,-1,-2,-5,-8,-11,-11,-10,-8,-8,-4,-2,-4,-6,-8,-7,-3,-11,10,DST1306*15,X220
20620,2013,6,16,-6,-4,0,2,1,2,0,1,1,2,1,1,2,0,-1,-1,-2,-4,-6,-7,-4,-2,1,2,-1,-7,2,DST1306*16,X220
20621,2013,6,17,2,3,-2,-4,-5,-6,-6,-7,-5,-6,-7,-8,-10,-11,-10,-10,-8,-4,-4,-2,-1,-1,2,8,-4,-11,8,DST1306*17,X220
20622,2013,6,18,9,7,0,-7,-14,-15,-12,-10,-9,-8,-10,-11,-14,-13,-14,-14,-15,-14,-15,-13,-11,-12,-9,0,-9,-15,9,DST1306*18,X220
20623,2013,6,19,5,3,-3,-7,-6,-5,-4,-1,0,1,0,-2,-7,-10,-10,-9,-6,-4,-2,-3,-5,-4,0,6,-3,-10,6,DST1306*19,X220
20624,2013,6,20,1,-8,-10,-9,-11,-10,-7,-3,-1,3,2,5,3,-4,-10,-12,-12,-9,-6,-7,-10,-12,-7,-9,-6,-12,5,DST1306*20,X220
20625,2013,6,21,-11,-21,-23,-18,-18,-18,-18,-17,-17,-15,-17,-16,-16,-17,-17,-13,-8,-5,-5,-10,-14,-27,-25,-21,-16,-27,-5,DST1306*21,X220
20626,2013,6,22,-17,-20,-20,-21,-18,-20,-18,-18,-17,-18,-22,-25,-25,-24,-22,-23,-22,-24,-24,-29,-32,-30,-26,-21,-22,-32,-17,DST1306*22,X220
20627,2013,6,23,-19,-19,-18,-22,-20,-19,-23,-17,-16,-28,-32,-32,-27,-23,-25,-27,-26,-28,-25,-25,-23,-29,-37,-38,-25,-38,-16,DST1306*23,X220
20628,2013,6,24,-33,-27,-25,-28,-32,-33,-25,-19,-18,-28,-33,-36,-36,-30,-27,-31,-31,-32,-36,-44,-40,-46,-49,-49,-33,-49,-18,DST1306*24,X220
20629,2013,6,25,-40,-35,-35,-36,-34,-30,-27,-25,-22,-21,-26,-28,-30,-29,-25,-22,-19,-15,-15,-18,-21,-23,-19,-18,-26,-40,-15,DST1306*25,X220
20630,2013,6,26,-18,-18,-14,-11,-9,-8,-6,-5,-7,-10,-10,-13,-13,-11,-10,-9,-11,-13,-10,-12,-15,-18,-19,-18,-12,-19,-5,DST1306*26,X220
20631,2013,6,27,-18,-16,-13,-13,-15,-14,-11,-10,-11,-13,-14,-15,-14,-13,-6,4,0,-2,0,-4,-5,-5,-5,-2,-9,-18,4,DST1306*27,X220
20632,2013,6,28,5,3,-6,-4,-13,-17,-15,-14,-14,-14,-16,-19,-25,-32,-36,-36,-45,-48,-52,-59,-67,-77,-82,-91,-32,-91,5,DST1306*28,X220
20633,2013,6,29,-95,-100,-100,-97,-98,-100,-102,-98,-101,-92,-97,-78,-91,-83,-74,-75,-74,-75,-67,-67,-70,-62,-49,-45,-83,-102,-45,DST1306*29,X220
20634,2013,6,30,-47,-51,-45,-41,-43,-39,-36,-35,-34,-35,-34,-32,-34,-32,-31,-32,-33,-33,-35,-35,-39,-41,-42,-41,-38,-51,-31,DST1306*30,X220
20635,2013,7,1,-39,-39,-40,-36,-35,-35,-35,-33,-31,-31,-31,-30,-30,-32,-30,-30,-30,-30,-27,-25,-24,-22,-19,-16,-30,-40,-16,DST1307*01,X220
20636,2013,7,2,-16,-17,-19,-19,-19,-18,-16,-16,-17,-19,-20,-20,-21,-20,-19,-19,-19,-17,-12,-12,-11,-10,-10,-7,-16,-21,-7,DST1307*02,X220
20637,2013,7,3,-9,-13,-15,-16,-16,-15,-13,-10,-11,-12,-14,-15,-16,-17,-17,-16,-13,-10,-11,-14,-12,-10,-5,-4,-13,-17,-4,DST1307*03,X220
20638,2013,7,4,-8,-9,-8,-9,-9,-10,-8,-6,-3,-3,-2,-3,-4,-5,-7,-8,-7,-3,4,9,12,10,11,8,-2,-10,12,DST1307*04,X220
20639,2013,7,5,1,-1,1,0,-6,-18,-24,-21,-20,-17,-9,1,-2,-1,-6,-3,-1,3,12,3,-9,-10,-6,-2,-6,-24,12,DST1307*05,X220
20640,2013,7,6,-9,-23,-35,-46,-52,-58,-67,-72,-77,-79,-79,-78,-78,-81,-83,-85,-86,-85,-87,-86,-83,-82,-79,-67,-69,-87,-9,DST1307*06,X220
20641,2013,7,7,-49,-47,-45,-42,-37,-33,-29,-28,-27,-25,-25,-23,-23,-22,-21,-19,-17,-14,-15,-20,-20,-19,-19,-17,-27,-49,-14,DST1307*07,X220
20642,2013,7,8,-17,-15,-15,-15,-16,-18,-23,-21,-18,-16,-17,-16,-16,-15,-9,-10,-11,-10,-8,-7,-6,-8,-10,-8,-14,-23,-6,DST1307*08,X220
20643,2013,7,9,-5,-3,-1,0,-1,0,0,0,-3,-5,-1,1,3,5,1,-2,-5,-2,-5,-5,-1,14,8,4,0,-5,14,DST1307*09,X220
20644,2013,7,10,3,0,-12,-18,-29,-40,-47,-50,-51,-49,-49,-54,-49,-42,-49,-53,-53,-51,-52,-50,-52,-56,-53,-43,-42,-56,3,DST1307*10,X220
20645,2013,7,11,-34,-33,-34,-27,-26,-32,-38,-45,-38,-41,-44,-44,-46,-48,-47,-47,-42,-44,-43,-47,-43,-41,-36,-32,-40,-48,-26,DST1307*11,X220
20646,2013,7,12,-27,-24,-21,-27,-30,-29,-27,-24,-24,-24,-22,-22,-21,-18,-18,-18,-19,-8,-7,-12,-17,-16,-9,-7,-20,-30,-7,DST1307*12,X220
20647,2013,7,13,-14,-17,3,2,-6,-7,-10,-7,-8,-9,-5,-5,-4,-3,-2,1,0,-2,-6,-14,-23,-27,-27,-27,-9,-27,3,DST1307*13,X220
20648,2013,7,14,-27,-32,-34,-32,-31,-34,-37,-31,-30,-38,-43,-45,-37,-46,-52,-58,-59,-65,-70,-67,-68,-78,-81,-80,-49,-81,-27,DST1307*14,X220
20649,2013,7,15,-74,-60,-52,-54,-50,-49,-45,-49,-52,-48,-46,-49,-50,-52,-53,-54,-51,-49,-43,-37,-34,-35,-34,-30,-48,-74,-30,DST1307*15,X220
20650,2013,7,16,-27,-24,-25,-27,-28,-26,-26,-25,-25,-25,-24,-23,-23,-20,-18,-20,-23,-24,-22,-20,-21,-21,-17,-13,-23,-28,-13,DST1307*16,X220
20651,2013,7,17,-13,-11,-9,-8,-8,-10,-9,-6,-2,0,2,3,2,0,-2,-1,1,3,5,7,7,3,0,0,-2,-13,7,DST1307*17,X220
20652,2013,7,18,-1,0,1,0,1,4,7,5,9,11,9,11,8,15,17,8,7,5,3,-6,-7,-10,-10,-7,3,-10,17,DST1307*18,X220
20653,2013,7,19,-5,-5,-9,-18,-20,-20,-15,-16,-20,-23,-18,-16,-11,-15,-18,-17,-19,-25,-21,-18,-16,-18,-16,-15,-16,-25,-5,DST1307*19,X220
20654,2013,7,20,-12,-14,-9,-8,-8,-8,-8,-9,-11,-10,-9,-8,-7,-5,-5,-5,-8,-9,-9,-12,-14,-15,-12,-10,-9,-15,-5,DST1307*20,X220
20655,2013,7,21,-8,-3,-1,-1,-2,-1,-1,-3,-3,-5,-6,-4,0,0,-1,2,1,-6,-7,-7,-8,-5,-4,-2,-3,-8,2,DST1307*21,X220
20656,2013,7,22,-2,-1,-1,-1,0,2,6,5,4,5,6,6,5,5,6,6,5,4,0,-2,-2,-4,-2,-1,2,-4,6,DST1307*22,X220
20657,2013,7,23,0,0,-5,-5,-4,-2,-1,0,0,-2,-2,-4,-7,-6,-3,0,0,-2,-4,-7,-8,-11,-13,-10,-4,-13,0,DST1307*23,X220
20658,2013,7,24,-9,-11,-11,-12,-11,-8,-4,-2,-2,1,3,3,1,-1,-1,-1,-2,-6,-9,-13,-12,-11,-9,-7,-6,-13,3,DST1307*24,X220
20659,2013,7,25,-5,-3,0,2,3,2,-1,-4,-4,-1,3,6,11,14,15,16,16,18,8,3,4,-6,-2,-6,4,-6,18,DST1307*25,X220
20660,2013,7,26,-19,-19,-12,-10,-17,-16,-9,-8,-11,-11,-9,-7,-8,-12,-5,-6,-10,-9,-13,-20,-21,-22,-20,-17,-13,-22,-5,DST1307*26,X220
20661,2013,7,27,-17,-18,-16,-17,-13,-12,-10,-11,-10,-9,-7,-2,0,1,1,3,-2,-6,-14,-16,-14,-13,-15,-20,-10,-20,3,DST1307*27,X220
20662,2013,7,28,-22,-21,-25,-27,-21,-18,-14,-17,-17,-16,-12,-7,-4,-4,-4,-8,-8,-9,-10,-11,-15,-17,-18,-17,-14,-27,-4,DST1307*28,X220
20663,2013,7,29,-16,-13,-10,-8,-7,-8,-8,-8,-8,-7,-5,-1,0,-2,-4,-2,-3,-4,-4,-2,1,2,2,2,-5,-16,2,DST1307*29,X220
20664,2013,7,30,1,2,-2,-5,-8,-5,-5,-6,-4,-1,-2,-3,-4,-8,-10,-9,-10,-12,-17,-19,-19,-16,-15,-12,-8,-19,2,DST1307*30,X220
20665,2013,7,31,-12,-12,-10,-9,-10,-7,-6,-5,-4,-4,-4,-4,-1,1,1,-2,-2,-5,-6,-6,-5,-5,-3,-4,-5,-12,1,DST1307*31,X220
20666,2013,8,1,-5,-6,-6,-4,-4,-5,-5,-8,-9,-9,-8,-7,-4,-2,2,3,1,7,8,9,8,6,7,9,-1,-9,9,DST1308*01,X220
20667,2013,8,2,8,7,5,4,5,6,5,4,3,4,5,5,4,3,6,5,5,4,3,3,2,2,3,0,4,0,8,DST1308*02,X220
20668,2013,8,3,-2,-3,-2,1,5,7,7,8,7,7,8,7,6,7,7,8,8,10,6,3,2,1,-2,4,5,-3,10,DST1308*03,X220
20669,2013,8,4,7,4,3,6,12,18,19,12,5,3,11,12,8,9,8,14,3,-30,-28,-28,-35,-41,-46,-37,-4,-46,19,DST1308*04,X220
20670,2013,8,5,-41,-49,-50,-44,-45,-40,-33,-33,-37,-38,-34,-32,-26,-24,-25,-27,-28,-27,-23,-22,-28,-32,-34,-36,-34,-50,-22,DST1308*05,X220
20671,2013,8,6,-40,-39,-34,-30,-28,-23,-22,-22,-22,-21,-17,-15,-15,-13,-13,-14,-13,-12,-15,-18,-19,-24,-25,-22,-22,-40,-12,DST1308*06,X220
20672,2013,8,7,-24,-25,-23,-19,-16,-12,-10,-10,-9,-8,-8,-8,-5,-3,-5,-8,-9,-11,-14,-17,-17,-17,-18,-17,-13,-25,-3,DST1308*07,X220
20673,2013,8,8,-18,-18,-18,-15,-11,-6,-6,-9,-10,-12,-11,-8,-6,-5,-4,-6,-7,-11,-11,-11,-6,-2,-7,-8,-9,-18,-2,DST1308*08,X220
20674,2013,8,9,-9,-12,-10,-2,4,2,6,5,7,10,9,6,2,6,11,9,5,2,2,1,2,-3,-4,-7,2,-12,11,DST1308*09,X220
20675,2013,8,10,-9,-9,-12,-9,-4,0,2,-1,0,-1,1,5,8,6,0,2,3,7,8,10,10,10,7,4,2,-12,10,DST1308*10,X220
20676,2013,8,11,-2,-6,-1,0,-1,2,5,5,5,5,5,4,4,4,3,0,-1,-3,-5,-2,1,0,-2,-7,1,-7,5,DST1308*11,X220
20677,2013,8,12,-9,-6,-2,2,7,10,11,9,8,9,9,8,7,6,5,8,4,6,4,3,5,3,-1,-3,4,-9,11,DST1308*12,X220
20678,2013,8,13,-5,-5,-7,-6,-2,4,7,6,9,7,2,4,11,15,15,18,10,-4,-10,-6,-2,-7,-10,-8,2,-10,18,DST1308*13,X220
20679,2013,8,14,-13,-18,-27,-28,-26,-18,-15,-11,-9,-7,-7,-5,-6,-7,-8,-7,-2,6,8,1,-2,-8,-16,-21,-10,-28,8,DST1308*14,X220
20680,2013,8,15,-28,-31,-29,-24,-17,-10,-7,-2,-5,-13,-24,-22,-10,-6,-9,-11,-14,-16,-11,-7,-10,-17,-26,-25,-16,-31,-2,DST1308*15,X220
20681,2013,8,16,-19,-24,-26,-32,-41,-35,-25,-28,-36,-36,-31,-26,-32,-32,-34,-33,-33,-31,-32,-28,-26,-26,-28,-29,-30,-41,-19,DST1308*16,X220
20682,2013,8,17,-28,-26,-26,-23,-24,-22,-20,-17,-16,-17,-17,-19,-20,-22,-24,-24,-20,-19,-19,-21,-21,-22,-20,-16,-21,-28,-16,DST1308*17,X220
20683,2013,8,18,-15,-15,-14,-15,-14,-11,-11,-13,-14,-10,-9,-10,-12,-13,-13,-12,-10,-16,-20,-22,-20,-17,-15,-13,-14,-22,-9,DST1308*18,X220
20684,2013,8,19,-13,-14,-13,-10,-6,-3,-2,-2,-3,-4,-5,-6,-8,-10,-14,-16,-14,-13,-14,-13,-12,-13,-13,-11,-10,-16,-2,DST1308*19,X220
20685,2013,8,20,-10,-10,-8,-6,-5,-4,-4,-4,-4,-3,-2,-3,-5,-6,-6,-3,0,2,4,9,10,12,19,28,0,-10,28,DST1308*20,X220
20686,2013,8,21,20,21,20,3,-15,-26,-24,-15,-13,-15,-14,-18,-21,-21,-15,-11,-6,3,4,-13,-12,-23,-22,-16,-10,-26,21,DST1308*21,X220
20687,2013,8,22,-15,-14,-19,-16,-10,-10,-15,-18,-14,-14,-17,-16,-20,-18,-18,-18,-19,-18,-18,-10,-11,-16,-21,-29,-16,-29,-10,DST1308*22,X220
20688,2013,8,23,-34,-38,-40,-31,-26,-26,-26,-23,-22,-27,-34,-32,-23,-23,-26,-28,-26,-26,-24,-22,-20,-21,-23,-25,-27,-40,-20,DST1308*23,X220
20689,2013,8,24,-23,-19,-18,-15,-10,-6,-6,-7,-11,-15,-16,-17,-18,-18,-23,-23,-17,-16,-15,-19,-20,-22,-23,-23,-17,-23,-6,DST1308*24,X220
20690,2013,8,25,-23,-21,-16,-11,-9,-11,-14,-18,-22,-23,-18,-21,-24,-24,-24,-26,-23,-24,-25,-25,-25,-26,-27,-29,-21,-29,-9,DST1308*25,X220
20691,2013,8,26,-27,-24,-21,-18,-14,-13,-13,-11,-11,-8,-8,-8,-11,-10,-10,-8,-9,-9,-7,-4,-5,-6,-7,-10,-11,-27,-4,DST1308*26,X220
20692,2013,8,27,-14,-18,-17,-13,-12,-9,-7,-4,-3,-3,-5,-11,-16,-16,-14,-2,0,-6,-24,-41,-55,-59,-53,-52,-19,-59,0,DST1308*27,X220
20693,2013,8,28,-50,-49,-53,-53,-50,-43,-40,-35,-29,-28,-29,-28,-27,-28,-30,-29,-26,-23,-24,-25,-26,-26,-28,-27,-34,-53,-23,DST1308*28,X220
20694,2013,8,29,-22,-19,-17,-16,-14,-13,-12,-12,-11,-11,-13,-13,-11,-9,-12,-15,-14,-9,-13,-12,-10,-12,-12,-12,-13,-22,-9,DST1308*29,X220
20695,2013,8,30,-9,-6,-4,-1,1,-1,1,1,2,6,8,2,1,2,5,6,4,1,-2,-8,-11,-9,-16,-31,-2,-31,8,DST1308*30,X220
20696,2013,8,31,-38,-39,-39,-35,-27,-21,-21,-32,-42,-38,-34,-28,-26,-32,-33,-31,-28,-24,-22,-21,-19,-14,-15,-16,-28,-42,-14,DST1308*31,X220
20697,2013,9,1,-18,-17,-15,-15,-14,-15,-15,-18,-13,-8,-8,-9,-12,-18,-23,-25,-22,-22,-24,-26,-30,-31,-29,-26,-19,-31,-8,DST1309*01,X220
20698,2013,9,2,-24,-22,-17,-12,-10,-20,-19,-15,-17,-21,-21,-20,-17,-19,-24,-22,-19,-20,-25,-24,-20,-17,-16,-14,-19,-25,-10,DST1309*02,X220
20699,2013,9,3,-9,-5,2,7,9,8,2,1,4,-3,-5,-9,-11,-11,-13,-11,-6,-3,-3,-7,-7,-7,-13,-20,-5,-20,9,DST1309*03,X220
20700,2013,9,4,-15,-10,-6,-2,-1,-2,-3,-5,-3,-1,-1,-9,-11,-9,-7,-6,-3,-1,0,-2,-4,-9,-11,-10,-5,-15,0,DST1309*04,X220
20701,2013,9,5,-4,-1,0,2,4,4,3,3,4,3,0,0,2,2,2,2,2,2,1,-1,-4,-9,-12,-9,0,-12,4,DST1309*05,X220
20702,2013,9,6,-8,-3,-1,-3,1,2,3,3,2,1,-2,0,1,3,2,-1,-3,-5,-8,-11,-14,-19,-20,-19,-4,-20,3,DST1309*06,X220
20703,2013,9,7,-13,-10,-9,-6,-4,-7,-8,-5,-3,-4,-4,-2,2,3,2,2,1,1,1,2,1,1,0,1,-2,-13,3,DST1309*07,X220
20704,2013,9,8,2,8,6,0,8,9,5,0,-1,-2,-4,-8,-9,-9,-8,-6,-6,-5,-3,-3,-5,-7,-9,-12,-2,-12,9,DST1309*08,X220
20705,2013,9,9,-12,-12,-11,-9,-7,-6,-5,-6,-3,-3,-8,-8,-7,-5,-4,-4,-2,1,5,5,3,1,-2,-5,-4,-12,5,DST1309*09,X220
20706,2013,9,10,-5,-8,-8,-4,-1,2,3,3,2,-2,-6,-7,-1,0,-3,5,4,5,2,3,-6,-11,-10,-6,-2,-11,5,DST1309*10,X220
20707,2013,9,11,-2,-1,3,6,6,5,3,-1,-3,-4,-2,0,1,1,1,-1,-5,-6,-6,-2,1,2,0,-2,0,-6,6,DST1309*11,X220
20708,2013,9,12,-1,1,7,8,5,1,-4,-6,-8,-5,-1,3,4,8,9,7,10,13,11,10,2,-7,-8,-10,2,-10,13,DST1309*12,X220
20709,2013,9,13,-6,-3,-1,1,2,0,0,-2,-3,-1,2,2,-1,0,3,4,3,3,1,-7,-7,-7,-6,-5,-1,-7,4,DST1309*13,X220
20710,2013,9,14,-4,-4,-2,-3,-3,-3,-5,-6,-6,-4,-4,-3,-3,0,0,-1,0,2,0,-2,-1,-1,-2,-4,-2,-6,2,DST1309*14,X220
20711,2013,9,15,-5,-3,-1,1,1,2,1,1,2,3,3,3,2,3,5,3,3,4,3,2,1,-1,-3,-4,1,-5,5,DST1309*15,X220
20712,2013,9,16,-2,-5,-5,-3,-5,-4,-5,-5,-4,-1,1,1,0,-1,-2,-2,-2,-1,-1,-1,-3,-4,-4,-1,-2,-5,1,DST1309*16,X220
20713,2013,9,17,5,8,6,5,-3,-10,-9,-12,-9,-10,-9,-7,-7,-3,3,9,8,6,9,14,8,-3,-5,-7,-1,-12,14,DST1309*17,X220
20714,2013,9,18,-7,-2,3,1,1,1,1,4,4,5,5,9,10,17,14,10,4,7,10,3,-4,-5,-8,-10,3,-10,17,DST1309*18,X220
20715,2013,9,19,-6,-4,-5,-6,-11,-17,-15,-14,-16,-10,-10,-12,-15,-10,-7,-6,-6,-9,-10,-11,-15,-17,-17,-13,-11,-17,-4,DST1309*19,X220
20716,2013,9,20,-6,0,2,-1,-5,-8,-10,-14,-13,-11,-12,-11,-9,-8,-6,-3,-2,-2,0,-1,-3,-9,-8,-8,-6,-14,2,DST1309*20,X220
20717,2013,9,21,-7,-11,-11,-7,-5,-2,-2,-3,-5,-5,-1,3,4,1,1,0,-2,3,3,2,0,-2,-6,-6,-2,-11,4,DST1309*21,X220
20718,2013,9,22,-6,-4,-5,-4,-8,-6,-3,-5,-7,-6,-5,-3,-2,-3,-4,-4,-5,0,4,5,2,-1,-3,-4,-3,-8,5,DST1309*22,X220
20719,2013,9,23,-4,-5,-4,-4,-2,-4,-2,-1,-1,-2,0,1,2,1,1,1,5,8,8,7,4,1,-2,-7,0,-7,8,DST1309*23,X220
20720,2013,9,24,-7,-8,-8,-4,-2,1,2,4,8,15,10,-11,-22,-11,-19,-18,-17,-11,-8,-9,-13,-19,-23,-22,-8,-23,15,DST1309*24,X220
20721,2013,9,25,-19,-13,-11,-8,-9,-10,-9,-11,-10,-10,-9,-8,-8,-6,-4,-3,0,2,2,-1,-5,-5,-8,-11,-7,-19,2,DST1309*25,X220
20722,2013,9,26,-12,-8,-4,-3,-3,-3,-2,-1,-2,-2,-2,0,2,3,3,1,-1,-3,-1,-2,-3,-3,-1,2,-2,-12,3,DST1309*26,X220
20723,2013,9,27,5,6,6,5,5,7,6,5,4,4,4,4,4,2,2,3,4,1,2,3,2,2,3,3,4,1,7,DST1309*27,X220
20724,2013,9,28,5,7,6,3,1,1,1,1,0,0,0,1,0,0,1,3,4,3,3,2,3,6,7,6,3,0,7,DST1309*28,X220
20725,2013,9,29,7,8,8,6,3,3,4,5,6,8,9,7,7,5,6,8,9,8,8,10,14,11,10,11,8,3,14,DST1309*29,X220
20726,2013,9,30,9,6,8,8,8,6,4,6,7,5,3,2,2,3,2,2,2,5,8,8,7,8,8,8,6,2,9,DST1309*30,X220
20727,2013,10,1,10,12,13,13,16,16,16,18,16,16,17,14,13,10,9,3,8,15,15,9,5,-2,-7,-8,10,-8,18,DST1310*01,X220
20728,2013,10,2,-5,-3,26,-10,-19,-39,-68,-72,-68,-62,-64,-60,-64,-61,-58,-55,-49,-43,-42,-47,-50,-54,-53,-46,-44,-72,26,DST1310*02,X220
20729,2013,10,3,-46,-53,-53,-50,-49,-48,-46,-45,-42,-39,-36,-34,-34,-32,-31,-26,-20,-17,-15,-15,-25,-25,-27,-27,-35,-53,-15,DST1310*03,X220
20730,2013,10,4,-26,-25,-21,-19,-21,-20,-20,-20,-20,-16,-18,-20,-21,-21,-21,-20,-18,-18,-17,-16,-16,-15,-14,-15,-19,-26,-14,DST1310*04,X220
20731,2013,10,5,-17,-17,-15,-14,-14,-14,-14,-13,-15,-15,-14,-14,-13,-12,-12,-12,-12,-12,-13,-12,-11,-8,-7,-7,-13,-17,-7,DST1310*05,X220
20732,2013,10,6,-9,-9,-8,-7,-6,-5,-3,-3,-4,-4,-3,-2,-3,-4,-5,-6,-4,-2,-3,-5,-7,-9,-10,-8,-5,-10,-2,DST1310*06,X220
20733,2013,10,7,-6,-3,0,-5,-9,-11,-13,-14,-15,-17,-14,-11,-10,-10,-12,-11,-11,-12,-14,-15,-12,-10,-10,-12,-11,-17,0,DST1310*07,X220
20734,2013,10,8,-12,-11,-11,-12,-9,-6,-3,-4,-6,-7,-7,-8,-10,-9,-2,4,7,10,11,5,17,10,-33,-19,-4,-33,17,DST1310*08,X220
20735,2013,10,9,-66,-69,-61,-63,-56,-53,-53,-48,-45,-34,-33,-43,-44,-40,-30,-19,-20,-27,-30,-28,-23,-8,-11,-13,-38,-69,-8,DST1310*09,X220
20736,2013,10,10,-26,-37,-33,-32,-39,-41,-38,-32,-29,-27,-27,-29,-30,-28,-27,-26,-23,-23,-23,-23,-22,-23,-19,-19,-28,-41,-19,DST1310*10,X220
20737,2013,10,11,-23,-26,-25,-24,-26,-24,-22,-25,-25,-24,-24,-21,-19,-14,-12,-12,-10,-9,-6,-9,-11,-10,-11,-12,-18,-26,-6,DST1310*11,X220
20738,2013,10,12,-13,-14,-15,-15,-15,-15,-12,-10,-10,-10,-9,-9,-6,-4,-1,2,4,1,-2,-1,-2,-1,-4,-10,-7,-15,4,DST1310*12,X220
20739,2013,10,13,-11,-11,-10,-8,-7,-6,-3,0,2,3,1,-1,-4,-4,-5,-3,-1,2,2,2,2,1,-3,-8,-3,-11,3,DST1310*13,X220
20740,2013,10,14,-10,-9,-12,-15,-15,-10,-9,-7,-3,3,-7,-19,-17,-9,-11,-20,-25,-27,-27,-40,-43,-40,-38,-42,-19,-43,3,DST1310*14,X220
20741,2013,10,15,-42,-46,-43,-49,-44,-44,-40,-37,-31,-27,-27,-27,-30,-25,-25,-25,-24,-19,-17,-17,-15,-16,-13,-18,-29,-49,-13,DST1310*15,X220
20742,2013,10,16,-22,-24,-25,-30,-31,-26,-24,-25,-26,-25,-24,-22,-19,-16,-15,-17,-21,-20,-21,-15,-10,-10,-9,-12,-20,-31,-9,DST1310*16,X220
20743,2013,10,17,-14,-15,-18,-16,-15,-19,-21,-20,-21,-23,-22,-22,-22,-17,-17,-19,-22,-23,-21,-20,-17,-13,-15,-16,-19,-23,-13,DST1310*17,X220
20744,2013,10,18,-13,-13,-14,-17,-17,-16,-15,-17,-18,-16,-15,-15,-14,-11,-9,-8,-7,-9,-11,-8,-4,-5,-6,-6,-12,-18,-4,DST1310*18,X220
20745,2013,10,19,-6,-7,-7,-7,-6,-4,-4,-4,-5,-6,-5,-4,-4,-4,-5,-5,-7,-7,-6,-7,-8,-8,-7,-5,-6,-8,-4,DST1310*19,X220
20746,2013,10,20,-2,-2,-3,-5,-6,-6,-5,-4,-4,-1,-1,-2,-2,-1,-2,-2,-3,-4,-4,-5,-5,-4,-2,0,-3,-6,0,DST1310*20,X220
20747,2013,10,21,1,-1,-2,-3,-4,-3,-2,-2,-1,-1,1,2,4,6,8,7,6,6,7,10,9,7,6,6,3,-4,10,DST1310*21,X220
20748,2013,10,22,7,9,9,14,15,15,13,12,11,11,13,12,12,10,7,3,5,7,6,6,8,5,2,1,9,1,15,DST1310*22,X220
20749,2013,10,23,0,-1,-2,-3,-3,-6,-10,-13,-8,-8,-10,-6,-2,0,3,2,2,2,1,2,3,3,0,-3,-2,-13,3,DST1310*23,X220
